公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
小樱桃网络,软件开发工程师,8k-12k,移动互联网 天使轮 15-50人,经验3-5年 本科,“五险一金，弹性工作，人性化管理等”,C C++ 音频处理 ,[高新区]
紫光教育,unity大学讲师,6k-11k,物联网、人工智能 未融资 15-50人,经验3-5年 本科,“周末双休，大牛带队，待遇从优”,,[经开区]
校信通,客户端开发工程师,8k-10k,"教育,移动互联网 不需要融资 150-500人",经验应届毕业生 本科,“五险一金、工作餐、图书馆、健身房等等”,教育 移动互联网 ,[祭城]
校信通,Java开发工程师,8k-10k,"教育,移动互联网 不需要融资 150-500人",经验应届毕业生 本科,“五险一金、工作餐、图书馆、健身房等等”,教育 移动互联网 ,[祭城]
可瑞为,FAE现场技术支持工程师,15k-20k,"移动互联网,数据服务 未融资 50-150人",经验1-3年 本科,“高薪、良好的团队氛围、大型项目背景”,C++ python爬虫 算法 ,[金水区]
郑州诚毅物联网技术有限公司,嵌入式软件工程师,6k-10k,"移动互联网,硬件 未融资 15-50人",经验1-3年 本科,“员工旅游，节日福利，项目奖金，带薪假期”,单片机 嵌入式 智能硬件 ,[中原区]
航天智慧,产品经理,15k-20k,"移动互联网,数据服务 不需要融资 150-500人",经验5-10年 本科,“五险一金、定期体检、带薪年假、餐话交补助”,移动互联网 信息安全 用户研究 需求分析 产品策划 产品设计 ,[民航路]
新途径教育咨询,高级java开发工程师,8k-16k,移动互联网 / /,经验3-5年 本科,“5险1金，带薪休假，”,后端 Java ,[燕庄]
优碧,android开发工程师,8k-15k,"硬件,其他 未融资 50-150人",经验3-5年 本科,“双休，五险一金，节日福利，法定节假日”,云计算 智能硬件 移动端 Android React native Hybird ,[郑东新区]
中移在线服务有限公司,算法推荐岗,15k-24k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,"“六险两金,扁平化,高福利,高奖励”",NLP 机器学习 算法 数据挖掘 ,[高新区]
中移在线服务有限公司,开发工程师（音视频）,12k-24k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,“六险两金，大平台、扁平化，大牛同事”,Linux/Unix C C++ 音视频 ,[高新区]
研游,AS3开发工程师（郑州）,6k-10k,游戏 不需要融资 50-150人,经验1-3年 不限,“周末双休，公司氛围好，福利齐全”,游戏 Flash 前端开发 ,[高新区]
富士康科技集团,Linux开发工程师,11k-20k,"电商,数据服务 上市公司 2000人以上",经验3-5年 本科,“五险一金、绩效奖金、加班补贴等”,C C++ ,[航空港区]
