公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
国超科技,java高级开发工程师,15k-26k,"文娱丨内容,社交 未融资 150-500人",经验3-5年 大专,“稳定，工作时间灵活，年终奖”,社交 移动互联网 后端 架构师 分布式 中间件 ,[高新区]
易宝软件科技（南京）有限公司,java工程师,8k-12k·13薪,移动互联网 上市公司 150-500人,经验3-5年 本科,“上市公司，双休，五险一金”,Java ,[高新区]
易宝软件科技（南京）有限公司,java,7k-10k·13薪,移动互联网 上市公司 150-500人,经验1-3年 本科,"“双休,五险一金,年终奖,季度奖”",后端 软件开发 ,[高新区]
维斯泰克,高级java开发工程师,8k-16k,软件开发 不需要融资 15-50人,经验10年以上 大专,“部门领导”,后端 ,[郑东新区]
河南软邮,Java开发工程师,7k-9k,软件开发 未融资 15-50人,经验3-5年 本科,“双休  五险  免费班车  节日福利”,Java MySQL 全栈 ,[金水区]
锅圈供应链,java高级开发工程师,10k-15k,不限 C轮 500-2000人,经验5-10年 大专,“200人研发团队”,Java ,[高新区]
崤云安全,高级java开发工程师,8k-16k·13薪,信息安全 不需要融资 50-150人,经验5-10年 大专,“政府主导、自研项目、六险一金、提供食宿”,Java 分布式 ,[高新区]
峰和设计,java开发工程师,7k-10k,"数据服务,房产家居 未融资 15-50人",经验3-5年 本科,“项目负责、全能”,大数据 工具软件 Java 数据库 ,[郑东新区]
北路软件,java开发工程师,8k-16k·13薪,物联网 未融资 150-500人,经验3-5年 本科,“自研产品、职位晋升”,Java ,[经开区]
大河网,Java,5k-9k,文娱丨内容 不需要融资 150-500人,经验3-5年 本科,““双休、五险一金、带薪年假、扁平化管理””,节日礼物 年底双薪 专项奖金 带薪年假 ,[中原区]
大河网,JAVA工程师,5k-9k,文娱丨内容 不需要融资 150-500人,经验1-3年 本科,"“双休,带薪年假,五险”",即时通讯 后端 Java MySQL ,[中原区]
安硕信息（amarsoft）,Java 【郑州】,6k-11k,金融 上市公司 2000人以上,经验1-3年 本科,"“五险一金,年终福利,空间大”",金融 Java ,[郑东新区]
新字节,java实习生,2k-3k,软件开发 未融资 少于15人,经验不限 本科,“工作轻松”,Java 软件开发 C ,[二七区]
七朵云电子商务,java开发工程师/技术专家,15k-25k·13薪,电商 不需要融资 50-150人,经验3-5年 本科,“半国企性质，双休，五险一金，高福利”,Java ,[郑东新区]
格尔软件,Java高级研发工程师,15k-25k,信息安全 上市公司 150-500人,经验3-5年 本科,“薪水不仅高而且还有午餐补贴，加班晚餐补贴”,Java ,[郑东新区]
北路软件,java架构师,15k-25k·13薪,物联网 未融资 150-500人,经验5-10年 本科,“自研产品”,Java ,[经开区]
Datablau,Java开发工程师,6k-12k,数据服务 A轮 50-150人,经验3-5年 本科,"“期权+机会,高薪酬,和牛人成长”",企业服务 大数据 Java 数据库 ,[郑东新区]
零界限贸易,Java后端开发工程师,10k-15k,电商 不需要融资 15-50人,经验5-10年 大专,“五险 全勤奖”,电商 后端 ,[管城区]
代代科技,java开发工程师,8k-13k,移动互联网 天使轮 50-150人,经验3-5年 大专,“五险一金 周末双休”,Java ,[金水区]
锅圈供应链,java开发工程师,10k-15k·13薪,不限 C轮 500-2000人,经验3-5年 本科,“福利好，晋升快，发展空间大”,Java ,[高新区]
数字海南,java高级开发工程师,15k-25k,"数据服务,信息安全 不需要融资 50-150人",经验5-10年 本科,“互联网 平台好 大数据 云计算 产品”,大数据 移动互联网 后端 系统架构 全栈 Java ,[郑东新区]
云智慧,java开发工程师,8k-16k,数据服务 D轮及以上 150-500人,经验1-3年 本科,“六险一金；扁平化管理；13薪；发展空间大”,Java 后端 ,[高新区]
乐驰软件,java开发工程师,6k-10k,移动互联网 未融资 50-150人,经验1-3年 大专,“高薪资，交通便利，加班福利，氛围融洽”,Java ,[高新区]
郑州祥和盛电子技术有限公司,java开发工程师,7k-12k,数据服务 不需要融资 50-150人,经验3-5年 大专,“平台好”,Java ,[金水区]
河南云端,java高级开发工程师,8k-12k,"移动互联网,数据服务 未融资 15-50人",经验3-5年 本科,“双休、五险一金、员工旅游、定期体检、餐补”,旅游 移动互联网 Linux/Unix Javascript Java Node.js ,[高新区]
鉅億科技,高级java开发工程师,8k-15k·13薪,"移动互联网,电商 未融资 150-500人",经验3-5年 本科,“年底13薪+年终奖金+年中激励奖金”,Java Node.js MySQL ,[航空港区]
郑州中业科技股份有限公司,高级java开发工程师,9k-15k,移动互联网 B轮 50-150人,经验5-10年 本科,"“双休,五险,带薪年假,上市公司”",大数据 即时通讯 Java ,[中原区]
UU跑腿,java架构师,10k-15k,"移动互联网,消费生活 B轮 500-2000人",经验5-10年 大专,“五险一金、带薪年假、节日福利、员工旅游”,电商 Java ,[金水区]
秉琦网络,java开发工程师,4k-8k,"移动互联网,教育 不需要融资 15-50人",经验不限 本科,“股票期权 五险一金 全勤奖 弹性工作”,教育 移动互联网 服务器端 客户端 Java MySQL ,[二七区]
泽睿信息,java实习生,4k-6k,VR丨AR 不需要融资 50-150人,经验不限 不限,“双休 五险一金”,教育 旅游 ,[高新区]
中移在线服务有限公司,java开发（中/高级）,13k-25k,移动互联网 不需要融资 2000人以上,经验5-10年 本科,“大平台 高起点 大牛同事”,Java ,[高新区]
863软件,JAVA开发工程师,8k-15k,移动互联网 未融资 500-2000人,经验1-3年 大专,"“双休,五险一金”",Java ,[高新区]
易宝软件科技（南京）有限公司,架构师java,12k-20k·13薪,移动互联网 上市公司 150-500人,经验5-10年 本科,“上市公司，周末双休，入职缴纳五险一金”,Java MySQL 后端 架构师 ,[高新区]
易宝软件科技（南京）有限公司,java开发工程师,8k-16k,移动互联网 上市公司 150-500人,经验3-5年 本科,"“五险一金,带薪年假,年终奖,人性化制度”",Java MySQL ,[高新区]
