公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
达观数据,python开发工程师,10k-15k·14薪,人工智能 B轮 150-500人,经验3-5年 本科,“六险一金 年假多多 AI项目 专业培训”,Python ,[高新区]
郑州创恒实业有限公司,Python开发工程师,6k-10k,移动互联网 未融资 150-500人,经验3-5年 本科,"“周末双休,年底双薪,全勤奖,外出旅游”",教育 移动互联网 后端 Python 数据库 docker ,[金水区]
大河网,Python,5k-10k,文娱丨内容 不需要融资 150-500人,经验3-5年 本科,“五险 双休”,节日礼物 年底双薪 专项奖金 带薪年假 ,[中原区]
崤云安全,高级python开发工程师,10k-14k,信息安全 不需要融资 50-150人,经验3-5年 大专,“六险一金、提供食宿、年底双薪”,Python ,[高新区]
郑州创恒实业有限公司,高级Python开发工程师,7k-10k,移动互联网 未融资 150-500人,经验1-3年 本科,“高级”,云计算 MySQL Python 云计算 爬虫 ,[金水区]
控客机器人,python编程指导老师,4k-7k,"教育,人工智能 未融资 50-150人",经验不限 本科,“钱多活少休息足”,教育 ,[金水区]
优品课教育,python计算机方向暑假工,3k-4k,"教育,软件开发 未融资 少于15人",经验不限 本科,“美好的前程。欢迎加入！”,,[管城回族区]
恒品科技,风控系统开发工程师（python）,10K-20K,其他 不需要融资 50-150人,经验3-5年 本科,“福利待遇优渥，工作开心幸福，领导nice”,数据挖掘 数据分析 ,[郑东新区]
恒品科技,大数据开发工程师（python）,10K-20K,其他 不需要融资 50-150人,经验3-5年 本科,“待遇优渥，工作开心幸福，领导nice”,数据挖掘 数据分析 ,[郑东新区]
威尔视觉,WebRTC开发工程师,20k-40k·13薪,"移动互联网,文娱丨内容 天使轮 50-150人",经验5-10年 本科,“不打卡 周末双休 13薪 大牛带队 五险一金”,视频 直播 C++ 云计算 音视频 视频编解码 ,[中原区]
云霁科技,运维实施工程师,8k-15k,企业服务 B轮 50-150人,经验1-3年 本科,“年终绩效”,Python 爬虫 ,[祭城]
捷之捷,大数据开发工程师,8k-14k,移动互联网 不需要融资 15-50人,经验5-10年 本科,“五险一金、双休、项目奖金”,大数据 SQLServer 数据架构 Java Python ,[二七区]
修齐治平,运维工程师,5k-10k·15薪,教育 未融资 2000人以上,经验1-3年 大专,“入职缴纳五险一金 团队年轻有活力”,Linux Shell DBA ,[管城回族区]
达观数据,算法工程师,15k-20k·14薪,人工智能 B轮 150-500人,经验3-5年 硕士,“六险一金 年假多多 AI项目 专业培训”,自然语言处理 ,[高新区]
锅圈供应链,服务器安全工程师,6k-12k,不限 C轮 500-2000人,经验5-10年 本科,“社保，商业险，绩效奖金”,信息安全 ,[高新区]
崤云安全,高级dba,8k-16k,信息安全 不需要融资 50-150人,经验3-5年 大专,“六险一金、提供食宿、年底双薪、免费茶饮”,移动互联网 信息安全 数据库 MySQL Oracle SQLServer ,[高新区]
安徽省刀锋网络科技有限公司,高级商业分析师（双休+五险一金+丰厚福利）,15k-20k,"移动互联网,游戏 B轮 500-2000人",经验3-5年 本科,“公司发展前景好，团队实力强”,大数据 ,[中原区]
安徽省刀锋网络科技有限公司,高级数据分析师（五险一金+双休+丰厚福利）,10k-15k,"移动互联网,游戏 B轮 500-2000人",经验3-5年 本科,“公司发展前景好，团队实力强”,大数据 Python ,[中原区]
DataFountain,技术总监（AI在线教育）,30k-50k,移动互联网 B轮 15-50人,经验10年以上 本科,“数据大咖、轻松氛围、活动多多”,云计算 教育 高级技术管理 业务流程管理 目标管理 领导力 ,[郑东新区]
北京瑞天欣实数据科技有限公司,数据分析师,5k-8k·13薪,数据服务 A轮 50-150人,经验1-3年 本科,“发展前景好、六险一金、带薪年假、年终体检”,数据分析 ,[金水区]
阿帕斯数云,应用运维工程师,12k-20k·13薪,"数据服务,软件开发 未融资 150-500人",经验5-10年 本科,“五险一金、双休、年底双薪、经常有技术分享”,Linux Python 应用运维 TCP/IP协议 ,[郑东新区]
澳丰通讯,产品经理,10k-15k,"广告营销,数据服务 未融资 500-2000人",经验5-10年 本科,“公司重点项目，待遇丰厚”,大数据 广告营销 需求分析 交互设计 产品设计 B端产品 ,[淮河路]
大河网,产品测试,5k-9k,文娱丨内容 不需要融资 150-500人,经验1-3年 本科,"“双休,五险,带薪年假,扁平化管理”",测试 脚本 ,[中原区]
UU跑腿,数据挖掘工程师,8k-15k,"移动互联网,消费生活 B轮 500-2000人",经验3-5年 大专,“五险一金、带薪年假、节日福利、”,Java 数据挖掘 ,[金水区]
数字海南,数据架构师,18k-30k,"数据服务,信息安全 不需要融资 50-150人",经验5-10年 本科,“互联网 平台好 大数据 云计算 智慧”,云计算 大数据 架构师 系统架构 高级技术管理 技术管理 ,[郑东新区]
锅圈供应链,安全运维工程师,7k-14k·13薪,不限 C轮 500-2000人,经验3-5年 本科,“平台大，大牛带队”,安全运维 ,[高新区]
云智慧,大数据资深研发工程师/架构师,15k-23k·13薪,数据服务 D轮及以上 150-500人,经验5-10年 本科,“六险一金；扁平化管理；领导nice”,架构师 ,[高新区]
河南周游网络技术有限公司,web测试工程师,6k-8k,"数据服务,软件开发 不需要融资 150-500人",经验1-3年 本科,“全勤奖、员工旅游、五险一金”,功能测试 自动化测试 接口测试 ,[金水区]
中移在线服务有限公司,系统运维,13k-23k,移动互联网 不需要融资 2000人以上,经验5-10年 本科,“大平台 高起点 大牛同事”,运维 ,[高新区]
诺基亚华诺科技,大数据开发工程师（应届生））,6k-10k,"移动互联网,数据服务 不需要融资 500-2000人",经验应届毕业生 本科,"“高薪酬,高福利,世界五百强”",通信/网络设备 大数据 Hive Spark Hadoop 数据分析 ,[郑东新区]
诺基亚华诺科技,大数据开发工程师,8k-11k,"移动互联网,数据服务 不需要融资 500-2000人",经验1-3年 本科,"“高薪酬,高福利,世界五百强”",通信/网络设备 大数据 Spark MySQL 数据分析 数据挖掘 ,[郑东新区]
钜源基金,策略研究岗 / 量化分析师,10k-15k,金融 未融资 少于15人,经验1-3年 硕士,“优秀的共事团队，更全面的资本市场学习机会”,基金 ,[经开区]
钜源基金,量化投资实习生,3k-4k,金融 未融资 少于15人,经验应届毕业生 本科,“资本市场学习机会；合格者毕业时优先录用”,基金 ,[经开区]
好多牛,测试工程师,10k-15k·14薪,"金融,信息安全 上市公司 2000人以上",经验3-5年 本科,“甲方正式员工，福利好，待遇高”,性能测试 自动化测试 黑盒测试 白盒测试 ,[金水区]
中移在线服务有限公司,数据分析师,10k-15k·13薪,移动互联网 不需要融资 2000人以上,经验3-5年 本科,“平台大，发展前景好，人工智能行业”,大数据 数据分析 人工智能 ,[高新区]
小鱼易连,大数据平台运维工程师-郑州,10k-20k,移动互联网 B轮 150-500人,经验1-3年 本科,“五险一金，带薪年假，定期体检，弹性工作”,DevOps/AIOps K8s/Docker ,[金水区]
小鱼易连,DevOps工程师-郑州,10k-20k,移动互联网 B轮 150-500人,经验1-3年 本科,“五险一金，带薪年假，定期体检，弹性工作”,DevOps/AIOps K8s/Docker ,[金水区]
修齐治平,数据分析师,6k-12k,教育 未融资 2000人以上,经验1-3年 本科,“五险一金 大牛带队 公司重点项目”,数据分析 BI ,[管城回族区]
科瑞思拓,大数据开发工程师,7k-12k,"移动互联网,旅游 未融资 50-150人",经验3-5年 本科,“双休、五险一金、节日福利、员工旅游”,Hadoop Hive MySQL ,[郑东新区]
磐星网络,大数据开发助理,3k-5k·13薪,"数据服务,软件开发 不需要融资 50-150人",经验应届毕业生 本科,“大数据高级工程师”,数据仓库 数仓架构 ,[高新区]
云和数据,大数据人工智能开发实习,3k-5k·13薪,"教育,数据服务 未融资 150-500人",经验应届毕业生 本科,“五险一金+带薪休假”,数据仓库 数仓架构 数仓建模 ETL ,[高新区]
信大捷安,运维工程师-2020YF18,8k-12k,"移动互联网,信息安全 未融资 500-2000人",经验3-5年 本科,“公司平台好 发展空间大”,MySQL 网络运维 服务器运维 Docker ,[金水区]
信大捷安,Java高级开发工程师（大数据方向）-2020,13k-18k,"移动互联网,信息安全 未融资 500-2000人",经验5-10年 本科,“公司平台好 发展空间大”,大数据 Java ,[金水区]
渝欧股份,测试岗,8k-10k,电商 不需要融资 150-500人,经验1-3年 本科,“发展前景好”,电商 功能测试 ,[郑东新区]
追一科技,自然语言算法工程师 (MJ000476),10k-15k·13薪,"移动互联网,企业服务 C轮 150-500人",经验1-3年 本科,“年底双薪 人工智能”,深度学习 文本分类 中文分词 模式识别 ,[中原区]
饿了么,业务BI分析专家,20k-30k,消费生活 D轮及以上 2000人以上,经验5-10年 本科,“阿里大平台”,市场竞争分析 市场分析 行业分析 数据分析 ,[金水区]
代代科技,计算机视觉算法工程师,10k-15k,移动互联网 天使轮 50-150人,经验3-5年 本科,“双休，五险一金，年底双薪，节日福利”,人工智能 算法 计算机视觉 ,[金水区]
富士康科技集团,realtime 实时分析开发,9k-18k,"电商,数据服务 上市公司 2000人以上",经验1-3年 本科,“五险一金、绩效奖金、带薪休假、定期体检”,大数据 移动互联网 Oracle Flink Spark Java ,[航空港区]
富士康科技集团,数据算法,10k-20k,"电商,数据服务 上市公司 2000人以上",经验5-10年 硕士,“五险一金 绩效奖金 带薪休假 定期体检”,大数据 移动互联网 算法 数据仓库 数据库开发 数据处理 ,[航空港区]
黄河科技,Linux C/C++软件开发工程师,10k-20k,数据服务 未融资 150-500人,经验3-5年 本科,“双休 五险一金 团队关系和谐”,C C++ ,[高新区]
奥思网络,测试工程师,10k-15k·14薪,软件开发 B轮 150-500人,经验3-5年 本科,“五险一金 股权激励 晋升空间”,性能测试 接口测试 功能测试 自动化测试 ,[郑东新区]
蜜雪冰城,移动互联网产品运营（数据运营方向）(J10146),15k-25k,消费生活 不需要融资 2000人以上,经验5-10年 本科,“节日福利、员工旅游、五险、年终奖、商学院”,产品运营 ,[北环路]
神州信息,java开发工程师,8k-13k·13薪,金融 上市公司 2000人以上,经验1-3年 本科,“五险一金”,银行 Java 后端 ,[金水区]
中誉鼎力,大数据,15k-20k,"硬件,其他 上市公司 50-150人",经验5-10年 硕士,“五险、节假日、团队活动、零食、生日福利等”,Hive 数据分析 数据架构 数据库开发 ,[金水区]
河南日报报业集团有限公司,数据运营分析师,8k-15k,"移动互联网,消费生活 不需要融资 2000人以上",经验3-5年 本科,“省级党端、集团战略转型新平台、成长空间大”,移动互联网 大数据 数据分析 数据库 数据运营 SQL ,[金水区]
光超医疗,软件开发工程师,6k-12k,医疗丨健康 天使轮 少于15人,经验应届毕业生 本科,“双休，五险一金，绩效奖金，发展空间巨大”,医疗健康 ,[经开区]
东信软件,ai算法工程师,10k-18k,"移动互联网,数据服务 上市公司 150-500人",经验1-3年 本科,“五险一金，带薪年假，绩效奖金，年底双薪”,数据挖掘 深度学习 ,[郑东新区]
代代科技,计算机视觉算法,8k-15k,移动互联网 天使轮 50-150人,经验3-5年 硕士,“风口行业 **团队”,人工智能 计算机视觉 图像处理 ,[金水区]
因诺网络,数据挖掘与推荐算法工程师,10k-15k,"移动互联网,信息安全 天使轮 15-50人",经验不限 大专,“五险、餐补、年终奖、股票期权、节日福利”,移动互联网 社交 数据挖掘 算法 ,[高新区]
