公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
成都鼎安华,软件测试工程师,7k-10k,"移动互联网,数据服务 未融资 50-150人",经验3-5年 大专,“六险一金、晋升空间大、朝九晚六”,性能测试 自动化测试 安全测试 功能测试 ,[创业路]
心田花开,PHP架构师,20k-30k,教育 未融资 500-2000人,经验5-10年 本科,“晋升空间大 优秀而有活力的团队 五险一金”,教育 MySQL 服务器端 ,[桐梓林]
小鸡叫叫,Java开发工程师,15k-25k·14薪,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 本科,“平台发展 周末双休 年终奖金”,Java ,[高新区]
法本信息,数据分析师,12k-18k·13薪,"企业服务,软件开发 上市公司 2000人以上",经验5-10年 本科,“500强 银行”,银行 大数据 需求分析 数据分析 ,[高新区]
川大智胜,中/高级java开发工程师,9k-18k,"移动互联网,电商 未融资 150-500人",经验3-5年 本科,“川投国资背景 平台大福利佳”,旅游 Java ,[机投桥]
成都拟合未来科技有限公司,后端资深开发工程师,25k-40k·14薪,"人工智能,消费生活 A轮 150-500人",经验5-10年 本科,“年终奖 带薪年假 五险一金 年度体检”,Java ,[高新区]
成都雨诺,java研发工程师,8k-15k,"移动互联网,数据服务 不需要融资 15-50人",经验3-5年 本科,“上市公司，项目前景，扁平化管理，团队nice”,电商 新零售 Java ,[高新区]
东华,etl,6k-12k,"企业服务,数据服务 上市公司 2000人以上",经验不限 不限,“上市公司、五险一金、年终奖、弹性工作制”,年底双薪 专项奖金 股票期权 带薪年假 ,[金牛区]
东华,数据仓库开发工程师,7k-14k,"企业服务,数据服务 上市公司 2000人以上",经验不限 不限,“上市公司、五险一金、年终奖、弹性工作制”,ETL ,[金牛区]
中电万维,区块链开发工程师,10k-20k·13薪,软件开发 不需要融资 500-2000人,经验1-3年 本科,“五险一金 年底双薪 绩效奖金”,Golang ,[高新区]
中电万维,高级JAVA研发工程师（成都）,11k-22k,软件开发 不需要融资 500-2000人,经验5-10年 本科,“起点高 成长快”,Java 后端 JS ,[高新区]
数科网维,实施工程师,6k-12k,企业服务 未融资 150-500人,经验不限 不限,“团建、年度旅游、年终奖、项目奖、弹性办公”,实施 ,[武侯区]
商汤科技,高级运维工程师,20k-40k,人工智能 C轮 2000人以上,经验5-10年 本科,“周末双休；竞争力的薪资；午餐补贴”,Python Linux K8s/Docker 运维开发 ,[高新区]
马来西亚东南亚玩家商城股份有限公司成都代表处,PHP开发工程师,5k-7k,"移动互联网,电商 未融资 50-150人",经验1-3年 大专,"“六险一金,带薪年假,周末双休,节日福利”",电商 游戏 后端 PHP MySQL ,[新鸿路]
新希望金科,后台研发岗（go)G00187,12k-18k,"移动互联网,金融 不需要融资 150-500人",经验1-3年 本科,“社保公积金最高比例购买 试用期不打折”,Linux/Unix Golang ,[高新区]
新希望金科,后台开发岗G00171,15k-30k,"移动互联网,金融 不需要融资 150-500人",经验3-5年 本科,“福利亮眼；环境优越 ；表现优秀可转正式”,GO C++ Java Python ,[高新区]
保微科技,中高级测试工程师,8k-12k,"移动互联网,企业服务 B轮 500-2000人",经验5-10年 本科,“海外项目、发展机会大”,Web测试 ,[高新区]
成都四平软件,高级JAVA开发工程师,10k-15k,"企业服务,移动互联网 不需要融资 50-150人",经验3-5年 本科,"“平台好,薪资高,老板不错,氛围佳”",后端 数据库 ,[高新区]
Trusfort芯盾时代,大数据开发工程师,10k-20k·13薪,"移动互联网,信息安全 C轮 150-500人",经验3-5年 本科,"“五险一金,工作居住证,节日福利,出国旅游”",数据运营 ,[高新区]
Trusfort芯盾时代,大数据项目经理,10k-20k·13薪,"移动互联网,信息安全 C轮 150-500人",经验3-5年 本科,"“五险一金,工作居住证,节日福利,出国旅游”",项目管理 ,[桂溪]
微慕客（成都）科技有限公司,java开发工程师,8k-12k,数据服务 不需要融资 50-150人,经验1-3年 本科,“五险一金 弹性工作 扁平管理 微软项目”,教育 大数据 后端 服务器端 平台 Java ,[双流县]
依图科技,前端开发工程师/专家,13k-26k·15薪,数据服务 C轮 150-500人,经验3-5年 本科,“人工智能 弹性上下班 扁平管理”,云计算 大数据 React native ,[武侯区]
依图科技,java后端开发工程师,15k-30k·15薪,数据服务 C轮 150-500人,经验5-10年 本科,“人工智能 弹性上下班 扁平管理”,云计算 大数据 Java 后端 全栈 ,[武侯区]
厚立信息,Java工程师,10k-15k·13薪,"医疗丨健康,数据服务 天使轮 50-150人",经验3-5年 大专,“项目奖/交通补助/全勤奖/电脑补贴”,医疗健康 大数据 后端 ,[高新区]
成都艾乐橙文化传播有限公司,测试工程师,8k-16k·13薪,"教育,文娱丨内容 A轮 500-2000人",经验3-5年 本科,“年终福利 、带薪寒暑假期（7-15天）”,教育 黑盒测试 Web测试 客户端 ,[桂溪]
企企科技,高级java开发工程师,15k-30k·13薪,"移动互联网,企业服务 A轮 150-500人",经验3-5年 本科,“上班不打卡 全额社保公积金”,移动互联网 后端 ,[高新区]
企企科技,java开发工程师,12k-20k·13薪,"移动互联网,企业服务 A轮 150-500人",经验3-5年 本科,“上班不打卡 全额社保公积金”,移动互联网 Java ,[高新区]
乐劲科技,海外运营（用户增长方向）,9k-18k·13薪,"移动互联网,社交 A轮 50-150人",经验3-5年 本科,“国际化团队 发展快 千万级用户app”,用户增长 活动策划 海外运营 裂变拉新 ,[双流县]
乐劲科技,Nodejs游戏服务端开发,10k-20k·13薪,"移动互联网,社交 A轮 50-150人",经验3-5年 本科,“国际化团队 发展快 千万级用户app”,游戏 游戏开发 Node.js Java ,[双流县]
天府通,高级数据库管理,10k-20k,"移动互联网,金融 不需要融资 50-150人",经验1-3年 大专,“周末双休，补充养老，带薪年假”,MySQL ,[武侯区]
延华医疗研究院,中级JAVA工程师,8k-15k,"移动互联网,医疗丨健康 上市公司 150-500人",经验3-5年 大专,“舒适办公环境，团队氛围融洽”,移动互联网 医疗健康 ,[公平]
揽明月,高级java开发工程师,10k-20k,"教育,文娱丨内容 天使轮 50-150人",经验3-5年 本科,"“技术氛围浓,花式下午茶,弹性上班”",服务器端 后端 客户端 ,[高新区]
成都汉康,软件项目经理,8k-15k,"数据服务,软件开发 不需要融资 50-150人",经验3-5年 大专,“五险一金、商业保险、超长年假”,项目管理 系统架构 PMP ,[高新区]
成都汉康,java高级开发工程师,9k-18k,"数据服务,软件开发 不需要融资 50-150人",经验3-5年 大专,“多元化发展；平台大；”,Java ,[高新区]
聚美优品,JAVA开发工程师,12k-20k,电商 上市公司 2000人以上,经验3-5年 本科,"“五险一金,餐饮补贴,双休”",视频 分布式 ,[高新区]
云港科技,爬虫工程师,8k-12k,"软件开发,其他 不需要融资 50-150人",经验1-3年 本科,“国企、足额购买五险一金、提供午餐等”,大数据 移动互联网 ETL MongoDB ,[高新区]
国科云漫,java高级开发工程师,10k-16k,"企业服务,电商 A轮 50-150人",经验3-5年 大专,“超长春节假期，年终奖”,分布式 服务器端 后端 Java ,[高新区]
国科云漫,java研发工程师（财务类项目方向）,9k-14k·13薪,"企业服务,电商 A轮 50-150人",经验3-5年 本科,“超长春节假期，年终奖，五险一金，定期团建”,企业服务 Java 后端 软件开发 服务器端 ,[高新区]
科大讯飞,高级Java工程师-运营商BU-成都,20k-25k,"移动互联网,数据服务 上市公司 2000人以上",经验5-10年 本科,“发展前景大 人工智能”,Java docker ,[双流县]
科大讯飞,软件测试工程师-运营商BU-成都,15k-20k,"移动互联网,数据服务 上市公司 2000人以上",经验5-10年 本科,“发展前景大”,功能测试 性能测试 自动化测试 手机测试 ,[双流县]
小蟾科技,高级php工程师,10k-15k,"电商,移动互联网 不需要融资 150-500人",经验5-10年 本科,“节日福利、带薪年假等”,Yii MySQL 后端 PHP ,[高新区]
小蟾科技,数据开发工程师,10k-15k,"电商,移动互联网 不需要融资 150-500人",经验1-3年 本科,“五险一金 周末双休 带薪年假等”,电商 MongoDB MySQL Redis ,[高新区]
物联小哥,php开发工程师,8k-15k,物联网 未融资 少于15人,经验3-5年 本科,“初创团队、成长性”,PHP ,[武侯区]
贝壳金服,财务BP (MJ001188),8k-12k·13薪,金融 不需要融资 500-2000人,经验3-5年 本科,“发展空间大；团队氛围好；”,会计 出纳 分析 ,[青羊区]
心田花开,中级PHP研发工程师,10k-15k,教育 未融资 500-2000人,经验3-5年 大专,“氛围好、平台大”,教育 PHP ,[桐梓林]
三节课,Teammark-Java开发工程师,15k-25k,"教育,企业服务 B轮 150-500人",经验3-5年 本科,“用核心的技术做核心的事”,后端 ,[高新区]
成都鼎安华,高级java工程师,15k-18k,"移动互联网,数据服务 未融资 50-150人",经验5-10年 本科,“朝九晚六，双休，晋升空间大。”,信息安全 后端 J2EE MySQL ,[创业路]
晨云信息,php开发,6k-8k,"移动互联网,数据服务 未融资 15-50人",经验1-3年 大专,“福利好，加班少，行业前景好”,教育 PHP ,[青羊区]
晨云信息,php,6k-8k,"移动互联网,数据服务 未融资 15-50人",经验1-3年 本科,“福利好，加班少，行业前景好”,教育 后端 软件开发 ,[青羊区]
盛趣时代,go语言开发工程师,10k-18k,"移动互联网,电商 不需要融资 150-500人",经验3-5年 大专,"“六险一金,朝十晚六,周末双休,交补和餐补”",Golang ,[石羊]
盛趣时代,PHP开发工程师（社交APP）,10k-16k,"移动互联网,电商 不需要融资 150-500人",经验5-10年 大专,"“六险一金,周末双休,朝十晚六,节日福利”",社交 移动互联网 后端 PHP ,[火车南站]
鱼爪网,php开发工程师,8k-13k,"移动互联网,电商 不需要融资 2000人以上",经验1-3年 大专,“有竞争力的薪资 大平台”,电商 后端 Laravel J2EE Yii ,[春熙路]
不问科技,高级java开发工程师,12k-24k·13薪,"移动互联网,人工智能 天使轮 15-50人",经验5-10年 本科,“大牛领导，成长空间大，年底双薪、弹性工作制”,大数据 移动互联网 ,[高新区]
科来,Java开发工程师,12k-20k,"企业服务,其他 A轮 150-500人",经验3-5年 本科,“15薪 职业发展 领导nice”,分布式 J2EE 中间件 Java ,[高新区]
花椒直播,高级PHP开发工程师,15k-25k,社交 不需要融资 150-500人,经验5-10年 本科,“福利好，空间大”,服务器端 ,[高新区]
花椒直播,PHP开发工程师（成都）,10k-20k·14薪,社交 不需要融资 150-500人,经验3-5年 本科,"“交通补助,餐补,补充医疗,发展空间大”",移动互联网 PHP ,[高新区]
小步创想慧联科技,php中高级开发工程师,8k-15k·13薪,"移动互联网,物联网 A轮 150-500人",经验1-3年 本科,“发展潜力好，实力强”,PHP MySQL ,[武侯区]
成信宏,php后端,7k-12k,企业服务 未融资 50-150人,经验1-3年 本科,“周末双休 年终奖 带薪年假 五险”,PHP Python MySQL ,[人民北路]
仙潭酒业集团,java,10k-15k,其他 不需要融资 500-2000人,经验3-5年 本科,“周末双休 五险一金”,MySQL 后端 数据库 ,[高新区]
仙潭酒业集团,php,8k-15k,其他 不需要融资 500-2000人,经验1-3年 本科,“周末双休 、五险一金、绩效奖金”,广告营销 新零售 后端 服务器端 ,[高新区]
BBD,大数据Java工程师(J10306),13k-25k,数据服务 D轮及以上 500-2000人,经验3-5年 本科,“大数据领域 团队氛围好”,大数据 MySQL hbase Java ,[高新区]
BBD,系统研发工程师-(J10403),14k-20k,数据服务 D轮及以上 500-2000人,经验3-5年 大专,“大数据领域 团队氛围好 技术挑战”,Python Golang 后端 ,[高新区]
成都肆零肆,渗透工程师,15k-20k,"信息安全,数据服务 未融资 50-150人",经验不限 不限,"“五险一金，生日福利，免费饮品,集体出游”",信息安全 网络安全 Linux Windows ,[肖家河]
三代人科技,java开发工程师（成都）,10k-15k,"移动互联网,医疗丨健康 不需要融资 150-500人",经验3-5年 本科,"“大牛领导,成长空间大,福利好,年底双薪”",后端 Java ,[高新区]
成都肆零肆,ETL开发工程师,8k-15k,"信息安全,数据服务 未融资 50-150人",经验3-5年 本科,“五险一金 平台广阔”,Linux/Unix Java MySQL ,[肖家河]
众鹏科技,运维工程师,4k-7k,"移动互联网,消费生活 未融资 50-150人",经验3-5年 本科,"“六险一金,年底双薪,年度体检,节日福利”",Shell Linux Java 数据处理 ,[高新区]
达观数据,高级Python开发工程师,12k-18k·14薪,人工智能 B轮 150-500人,经验3-5年 本科,“技术强 发展空间大 人工智能 薪资福利优”,云计算 大数据 Python 后端 服务器端 ,[武侯区]
思致科技,研发经理,15k-30k·13薪,"软件开发,区块链 不需要融资 50-150人",经验5-10年 本科,“发展前景好 福利待遇好”,房产服务 金融 部门管理 技术管理 架构师 系统架构 ,[牛市口]
思致科技,java开发工程师,10k-20k·13薪,"软件开发,区块链 不需要融资 50-150人",经验5-10年 本科,“发展前景好 福利待遇好”,移动互联网 后端 软件开发 分布式 区块链 ,[牛市口]
生学教育,初级项目经理,6k-8k,"移动互联网,教育 A轮 150-500人",经验1-3年 大专,"“绩效奖金,五险一金,带薪年假,弹性工作”",教育 需求分析 ,[高新区]
PALMAX,python开发工程师,10k-20k,移动互联网 A轮 150-500人,经验3-5年 本科,“五险一金 试用期全薪 餐补 14薪”,后端 数据挖掘 搜索 爬虫 ,[高新区]
创立科技,Java开发工程师（物联网）,8k-13k·14薪,"移动互联网,硬件 上市公司 500-2000人",经验3-5年 本科,“Java开发、物联网”,后端 服务器端 ,[神仙树]
创立科技,Java开发工程师,7k-10k,"移动互联网,硬件 上市公司 500-2000人",经验1-3年 本科,“Java”,Java ,[神仙树]
久远银海,中高级java开发工程师,8k-15k,"移动互联网,硬件 上市公司 2000人以上",经验3-5年 本科,“五险一金、年终福利、工会活动、带薪年假”,Java 数据库 软件开发 ,[锦江区]
久远银海,java软件开发工程师,5k-10k,"移动互联网,硬件 上市公司 2000人以上",经验1-3年 本科,"“五险一金,年终奖金,生日福利,节日福利”",Java 数据库 软件开发 ,[锦江区]
中科金,后台java开发工程师,15k-25k,金融 B轮 2000人以上,经验5-10年 本科,“技术大牛，五险一金，试用期全薪，年终奖。”,后端 J2EE ,[武侯区]
成都云雅,Java后端高级开发工程师,12k-18k,电商 不需要融资 15-50人,经验3-5年 本科,“大数据 数据挖掘 海量数据处理”,Java ,[高新区]
艾拉物联,java后端,16k-24k,"移动互联网,硬件 A轮 150-500人",经验5-10年 本科,“寻找乐于投身物联网开发的优秀工程师”,后端 ,[武侯区]
艾拉物联,测试工程师,7k-12k,"移动互联网,硬件 A轮 150-500人",经验3-5年 本科,“寻找乐于投身物联网开发的优秀工程师。”,测试 产品测试 自动化 ,[武侯区]
NoahMob,高级游戏C++服务器开发 / C++服务器主程,15k-25k·14薪,"移动互联网,广告营销 不需要融资 150-500人",经验3-5年 本科,"“五险一金,带薪年假,零食管够,定期团建”",游戏 C++ 服务器端 ,[青羊区]
NoahMob,Lua游戏服务器开发工程师,8k-15k·14薪,"移动互联网,广告营销 不需要融资 150-500人",经验1-3年 本科,"“五险一金,零食管够,带薪休假,年底多薪”",游戏 C++ 游戏开发 ,[青羊区]
爱米猫,测试工程师,7k-14k,"广告营销,软件开发 不需要融资 15-50人",经验5-10年 本科,“五险一金，周末双休，节日福利，高额奖金”,新零售 信息安全 ,[高新区]
中科金,运维工程师,10k-20k·14薪,金融 B轮 2000人以上,经验3-5年 本科,“技术大牛，五险一金，试用期全薪，年终奖。”,K8s/Docker Shell Python 运维开发 ,[武侯区]
海康交通大数据,Java开发经理,20k-35k,"移动互联网,数据服务 不需要融资 50-150人",经验5-10年 本科,“双休、年度旅游、牛人集结、丰厚的年终奖”,大数据 移动互联网 后端 服务器端 分布式 ,[双流区]
海康交通大数据,中级Java开发,10k-16k·14薪,"移动互联网,数据服务 不需要融资 50-150人",经验3-5年 本科,“14薪；五险一金；丰富的员工活动”,大数据 移动互联网 Java MySQL ,[双流区]
成都佳发,运维工程师,4k-8k,教育 上市公司 500-2000人,经验1-3年 大专,"“技术,学习平台,良好发展”",运维 ,[武侯区]
成都佳发,中级测试工程师,5k-10k,教育 上市公司 500-2000人,经验1-3年 本科,"“周末双休,带薪年假,六险一金,节日福利”",测试 ,[武侯区]
海鼎,项目实施工程师,8k-12k,企业服务 不需要融资 500-2000人,经验不限 本科,“五险2金，餐补，年终奖金，带薪休假”,实施 数据库 文档 技术支持 ,[锦江区]
众望智慧,售前工程师,9k-15k,"移动互联网,企业服务 不需要融资 15-50人",经验3-5年 本科,“售前 产品演示 方案编写 标书制作”,云计算 通信/网络设备 软件开发 实施 技术支持 ,[太升路]
鹦鹉螺大数据,实施工程师,6k-10k·13薪,软件开发 未融资 500-2000人,经验3-5年 本科,“舒适办公环境”,ERP CRM SAAS ,[龙潭]
德特赛维,大数据开发(数据仓库、ETL),10k-18k,"数据服务,通讯电子 未融资 50-150人",经验3-5年 本科,“五险一金、绩效奖金、周末双休、项目奖金”,数据挖掘 ETL Hadoop 数据仓库 ,[青羊区]
微博,服务器端开发工程师,15k-30k,文娱丨内容 上市公司 2000人以上,经验3-5年 本科,“重点业务、绩效奖金、各种福利”,社交 后端 服务器端 Java ,[高新区]
蜀云物连,软件工程师,12k-15k,"移动互联网,企业服务 天使轮 15-50人",经验5-10年 本科,“社保、双休、法定节假日带薪休假”,Java 软件开发 ,[高新区]
蜀云物连,java高级开发工程师,15k-20k,"移动互联网,企业服务 天使轮 15-50人",经验5-10年 本科,“社保、带薪休假、双休”,Java ,[高新区]
四川盼之网络科技有限公司,java开发工程师,11k-16k,游戏 未融资 15-50人,经验3-5年 本科,“领导nice 项目奖金”,大数据 云计算 Java 游戏开发 ,[高新区]
厦门科拓通讯技术股份有限公司,java高级研发工程师,15k-25k,"硬件,企业服务 不需要融资 500-2000人",经验5-10年 本科,“独立团队 双休弹性上下班 不定时腐败”,Java 软件开发 ,[武侯区]
思源时代,全栈开发工程师,9k-15k,"企业服务,数据服务 不需要融资 150-500人",经验3-5年 本科,“氛围融洽”,后端 数据库 ,[牛王庙]
iSlide,Java负责人,14k-20k·13薪,移动互联网 未融资 15-50人,经验5-10年 大专,“牛人多 产品好”,后端 Java ,[高新区]
咪咕,运维开发工程师,12k-18k,"移动互联网,文娱丨内容 不需要融资 2000人以上",经验3-5年 本科,“有挑战性、福利好”,DevOps/AIOps Linux ,[高新区]
魔豆互动,java中高级开发工程师,8k-15k,移动互联网 未融资 50-150人,经验3-5年 大专,“大牛带队；周末双休；弹性工作”,Java ,[武侯区]
成都淞幸科技,java开发工程师,7k-10k,软件开发 未融资 150-500人,经验1-3年 本科,“晋升空间，行业发展”,后端 ,[白家]
麦客CRM,全栈开发工程师（实习）,2k-3k,企业服务 不需要融资 15-50人,经验应届毕业生 不限,"“弹性工作,老板好”",工具软件 企业服务 ,[公平]
MATRIX TECH,GO后台开发工程师,12k-24k,"金融,区块链 B轮 50-150人",经验3-5年 本科,“弹性工作；六险一金；大咖云集”,移动互联网 金融 docker 后端 数据库 ,[高新区]
神策数据,资深Java开发工程师（成都）,15k-30k·14薪,数据服务 C轮 500-2000人,经验3-5年 本科,"“技术大牛,行业前景好”",企业服务 大数据 后端 分布式 软件开发 Java ,[高新区]
神策数据,Java工程师（成都）,8k-15k,数据服务 C轮 500-2000人,经验不限 不限,“技术大牛、大数据项目”,Java ,[武侯区]
上海拓云信息科技有限公司,JAVA开发工程师,8k-16k,"企业服务,数据服务 天使轮 15-50人",经验3-5年 本科,"“股权激励,年终奖金,团队旅游,五险一金”",云计算 ,[武侯区]
江民,java研发工程师,10k-20k,信息安全 未融资 50-150人,经验3-5年 本科,“五险一金 节日福利 员工旅游 员工体检”,信息安全 Java C++ ,[高新区]
川大智胜,高级Java开发工程师/技术经理,15k-25k,"移动互联网,电商 未融资 150-500人",经验5-10年 本科,"“发展空间大,专研性强”",电商 大数据 Java MySQL ,[武侯区]
成享软件,DB2数据库运维工程师,15k-20k·13薪,企业服务 上市公司 50-150人,经验3-5年 本科,“五险一金、额外商业险”,数据库运维 数据库管理员 ,[高新区]
东方盛行,C++开发工程师（成都）,8k-16k,"移动互联网,文娱丨内容 未融资 50-150人",经验1-3年 本科,"“新媒体,软件,电视台业务,采编制播存”",C++ 后端 ,[高新区]
东方盛行,新媒体测试工程师,7k-12k,"移动互联网,文娱丨内容 未融资 50-150人",经验1-3年 本科,"“广电,新媒体,APP,web”",测试 ,[高新区]
成都雨诺,Java研发工程师,10k-20k,"移动互联网,数据服务 不需要融资 15-50人",经验5-10年 本科,“五险一金，蚂蚁金服战略投资，上升期”,电商 企业服务 Java ,[武侯区]
广播电视研究所,数据分析,7k-11k,其他 不需要融资 150-500人,经验1-3年 本科,“五险一金 周末双休 地铁周边 扁平化管理”,大数据 ,[高新区]
广播电视研究所,java大数据开发工程师,10k-15k,其他 不需要融资 150-500人,经验3-5年 本科,“五险一金 周末双休 地铁周边 扁平化管理”,大数据 Javascript Hadoop Scala Java ,[高新区]
国瑞数码,系统运维工程师,5k-9k,信息安全 不需要融资 150-500人,经验1-3年 本科,"“五险一金,带薪年假，节日福利”",运维 现场运维 ,[草堂]
精灵云科技,初中级Java开发工程师,10k-18k·13薪,移动互联网 A轮 50-150人,经验3-5年 本科,“技术导向型 前景广阔 技术氛围浓厚”,Java ,[高新区]
GALASPORTS,JAVA后端主程,15k-25k,"游戏,移动互联网 不需要融资 150-500人",经验5-10年 本科,“双休 各类奖金 平台好 重点项目”,游戏 Java 后端 服务器端 ,[高新区]
诺悦智能,java开发工程师,11k-20k,数据服务 未融资 50-150人,经验1-3年 本科,“五险一金 奖金 餐补等”,Java MySQL ,[太升路]
成都拟合未来科技有限公司,java中级开发工程师,10k-18k·14薪,"人工智能,消费生活 A轮 150-500人",经验3-5年 本科,“年终奖 带薪年假 五险一金 年度体检”,Java 后端 ,[高新区]
