公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
华资软件,中级Java开发工程师（武汉）,9k-15k·14薪,"移动互联网,数据服务 上市公司 500-2000人",经验3-5年 本科,“六险一金，大团队，大项目，福利好”,企业服务 工具软件 Java 全栈 后端 ,[中北路]
森果,python后端,9k-15k,"移动互联网,企业服务 天使轮 50-150人",经验1-3年 本科,“技术大牛，项目奖金，自主研发，提供mac”,后端 Python ,[江夏区]
森果,运维工程师,9k-18k,"移动互联网,企业服务 天使轮 50-150人",经验不限 本科,“行业top，提供mac，技术大牛”,运维 DevOps Python ,[江夏区]
可待科技,PHP产品研发工程师,9k-14k,"移动互联网,电商 不需要融资 15-50人",经验3-5年 本科,“免费零食，丰厚的项目奖金，轻松的工作氛围”,PHP MySQL ,[洪山区]
可待科技,PHP项目开发工程师,6k-11k,"移动互联网,电商 不需要融资 15-50人",经验1-3年 本科,“免费零食，丰厚的项目奖金，轻松的工作氛围”,PHP MySQL ,[洪山区]
盛天网络,Java开发工程师,10k-16k,"游戏,文娱丨内容 上市公司 500-2000人",经验1-3年 不限,“上市公司，发展空间大，福利完善”,移动互联网 后端 ,[东湖新技术开发区]
云杉智达科技,高级python开发工程师,15k-25k,"移动互联网,企业服务 不需要融资 15-50人",经验3-5年 本科,“五险一金 节假日福利”,Python ,[新华]
盛天网络,php开发工程师,10k-13k,"游戏,文娱丨内容 上市公司 500-2000人",经验3-5年 大专,“福利好 发展快”,电商 PHP ,[东湖新技术开发区]
天喻信息,java开发工程师,10k-18k,"移动互联网,信息安全 上市公司 2000人以上",经验3-5年 本科,“团队好 大牛 免费工作餐 班车”,Java ,[洪山区]
TalkingData,软件实施工程师(J10396),6k-12k,移动互联网 C轮 500-2000人,经验1-3年 本科,"“大数据,行业领先,领导靠谱,学习氛围”",数据处理 ,[东湖新技术开发区]
哥本巷,软件工程师,10k-15k,"移动互联网,数据服务 未融资 15-50人",经验3-5年 本科,“五险一金，餐补，带薪年假，双休”,移动互联网 MySQL 数据抓取 Python ,[关山]
哥本巷,python中级开发工程师,10k-20k,"移动互联网,数据服务 未融资 15-50人",经验3-5年 本科,“五险一金，餐补，带薪年假，双休”,移动互联网 Python MySQL 数据抓取 ,[关山]
金山云,大数据运维工程师,15k-30k,"移动互联网,数据服务 D轮及以上 2000人以上",经验3-5年 本科,“三餐，七险一金，大平台”,运维 Hive Openstack ,[鲁巷]
中科图灵,PHP,10k-15k·13薪,"移动互联网,电商 天使轮 15-50人",经验3-5年 本科,“五险一金”,MySQL ,[洪山区]
青藤云安全,高级Java开发工程师/架构师,20k-35k·13薪,数据服务 B轮 150-500人,经验5-10年 本科,“技术成长、富有竞争力的薪资、扁平化”,Java docker 服务器端 分布式 ,[关山]
青藤云安全,java开发工程师,15k-25k,数据服务 B轮 150-500人,经验5-10年 本科,“下午茶、技术成长、双休、”,服务器端 ,[关山]
多比特,JAVA开发工程师,10k-15k,"移动互联网,文娱丨内容 不需要融资 150-500人",经验1-3年 本科,"“薪资福利好,年终丰厚,充分授权”",后端 服务器端 ,[洪山区]
多比特,JAVA服务器开发工程师,15k-25k,"移动互联网,文娱丨内容 不需要融资 150-500人",经验5-10年 本科,"“福利完善,年终丰厚,充分授权”",游戏 Java 服务器端 ,[洪山区]
有为信息,自动化脚本开发工程师（研发岗）,6k-10k·14薪,"移动互联网,硬件 不需要融资 500-2000人",经验1-3年 本科,“六险一金，具有竞争力的薪资水平，各项补贴”,Python ,[关山]
有为信息,Python自动化开发工程师,6k-10k·14薪,"移动互联网,硬件 不需要融资 500-2000人",经验1-3年 本科,“六险一金，具有竞争力的薪资水平，各项补贴”,Python ,[关山]
筑龙信息,java开发工程师,9k-15k,移动互联网 不需要融资 150-500人,经验不限 本科,“周末双休 五险一金 定期体检 带薪年假”,Java 后端 数据库 ,[武昌区]
百得思维,java开发工程师,10k-13k·14薪,其他 未融资 2000人以上,经验3-5年 本科,“五险一金+双休+餐补+话补”,Java ,[洪山区]
瀚正科技,java开发工程师,6k-10k,"人工智能,软件开发 不需要融资 15-50人",经验3-5年 本科,“老大nice，车补餐补话补”,Java ,[汉阳区]
腾讯教育,后台开发工程师,9k-16k·15薪,教育 上市公司 2000人以上,经验不限 本科,“大平台、六险一金、发展空间大”,教育 ,[江夏区]
易佰网络科技,项目负责人,15k-20k,"电商,移动互联网 B轮 2000人以上",经验5-10年 本科,“发展前景 五险一金 非外包”,绩效奖金 领导好 美女多 扁平管理 ,[白沙洲]
佰益源,web前端,5k-10k,"移动互联网,企业服务 天使轮 50-150人",经验不限 大专,"“双休,加班少,零食,年终奖”",移动端 Javascript CSS ,[硚口区]
佰益源,前端开发实习生,3k-5k,"移动互联网,企业服务 天使轮 50-150人",经验不限 本科,"“技术新,成长空间大,弹性时间,双休”",移动端 HTML5 Javascript Web前端 ,[硚口区]
神策数据,后端研发工程师（武汉）-web方向,10k-20k,数据服务 C轮 500-2000人,经验1-3年 本科,"“技术大牛,行业前景好”",企业服务 大数据 后端 分布式 Java ,[关山]
上海拓云信息科技有限公司,JAVA开发工程师,8k-16k,"企业服务,数据服务 天使轮 15-50人",经验3-5年 本科,"“股权激励,年终奖金,团队拓展,五险一金”",云计算 大数据 后端 ,[江夏区]
蓝泰源,实施工程师,5k-10k,"移动互联网,数据服务 上市公司 150-500人",经验3-5年 大专,“五险一金 周末双休 餐补 交通贴”,ERP 实施 ,[江夏区]
蓝泰源,java技术经理,15k-22k,"移动互联网,数据服务 上市公司 150-500人",经验10年以上 本科,“五险一金 周末双休 餐补 交通贴”,架构师 高级技术管理 ,[江夏区]
多赋信息,java开发工程师,12k-20k,"移动互联网,硬件 不需要融资 50-150人",经验3-5年 本科,“位置好 平台好 前景大”,Java ,[江夏区]
长江云新媒体集团,项目经理,6k-12k,"移动互联网,数据服务 未融资 150-500人",经验1-3年 本科,"“五险一金,交通便利,发展空间大,专业培训”",项目管理 需求分析 解决方案 ,[武昌区]
长江云新媒体集团,测试工程师,6k-8k,"移动互联网,数据服务 未融资 150-500人",经验3-5年 本科,"“节日福利,五险一金,车贴,餐补”",测试 ,[武昌区]
睿翼智翔科技,ava研发工程师,10k-15k,移动互联网 不需要融资 15-50人,经验5-10年 大专,“年轻团队，有激情有活力，共同创造一切可能”,汽车 Java MySQL Shell ,[东湖新技术开发区]
睿翼智翔科技,java高级开发工程师,10k-15k,移动互联网 不需要融资 15-50人,经验3-5年 大专,“年轻团队，有激情有活力，共同创造一切可能”,Shell Python Golang Java ,[东湖新技术开发区]
财人汇,Java开发技术专家,15k-22k,"移动互联网,金融 上市公司 150-500人",经验5-10年 本科,"“五险一金,团队氛围佳，领导nice”",证券/期货 Java 分布式 J2EE HTML/CSS ,[新华]
国泰利民,高级运维,10k-20k,"数据服务,移动互联网 未融资 150-500人",经验3-5年 本科,“五险一金、绩效、专业培训等。”,运维 安全 DevOps ,[洪山区]
国泰利民,高级java开发工程师,8k-15k,"数据服务,移动互联网 未融资 150-500人",经验3-5年 本科,“国企，年终奖，餐补，五险一金，双休”,移动互联网 信息安全 后端 ,[洪山区]
神州数码,BI开发工程师,15k-20k,"硬件,数据服务 上市公司 2000人以上",经验3-5年 本科,“六险一金、员工体检、餐补、通讯补贴等”,ETL ,[流芳]
神州数码,大数据平台架构师,15k-25k·14薪,"硬件,数据服务 上市公司 2000人以上",经验5-10年 本科,“六险一金、员工体检、餐补、通讯补贴等”,架构师 ,[流芳]
薪人薪事,武汉java实习生（2021届）,4k-6k,企业服务 C轮 150-500人,经验应届毕业生 本科,"“优秀平台，团队氛围好,可转正,餐补”",Java 后端 ,[东湖新技术开发区]
薪人薪事,java实习生(武汉)-2021届,3k-5k,企业服务 C轮 150-500人,经验应届毕业生 本科,"“可转正,成长快,福利好,公司氛围好”",企业服务 工具软件 Java MySQL ,[东湖新技术开发区]
深圳市丰巢科技有限公司,java工程师,10k-20k,消费生活 A轮 500-2000人,经验3-5年 本科,“年终丰厚 扁平化管理”,移动互联网 Java ,[东湖新技术开发区]
深圳市丰巢科技有限公司,运维工程师,12k-20k,消费生活 A轮 500-2000人,经验3-5年 本科,“年终丰厚 扁平化管理”,K8s/Docker 自动化运维 HTTP/HTTPS协议 TCP/IP协议 ,[东湖新技术开发区]
优品财富管理有限公司,金融工程实习生,2k-3k,金融 未融资 500-2000人,经验应届毕业生 本科,“大牛云集”,证券/期货 ,[流芳]
国科云漫,c#开发工程师,10k-16k·13薪,"企业服务,电商 A轮 50-150人",经验5-10年 大专,“研究所工作，技术背景强大，流程正规”,企业服务 信息安全 C# ,[洪山区]
酷游互动,Java游戏后台开发,10k-15k,游戏 不需要融资 15-50人,经验不限 大专,“领导nice、核心项目、涨薪快”,游戏 Java MySQL 游戏开发 后端 ,[东湖新技术开发区]
未来科技城,Java开发工程师（武汉）,10k-20k,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 本科,“五险一金 周末双休 餐补交补”,通信/网络设备 J2EE 后端 ,[东湖新技术开发区]
惟景三维,软件工程师(C++),12k-18k·13薪,"硬件,人工智能 未融资 50-150人",经验1-3年 本科,“五险一金 年终奖 项目奖金 员工旅游”,C++ 后端 ,[东湖新技术开发区]
昊沧,java高级开发工程师,10k-18k·13薪,"移动互联网,教育 B轮 150-500人",经验5-10年 本科,“晋升空间”,Java ,[关山]
昊沧,Java开发工程师,9k-16k,"移动互联网,教育 B轮 150-500人",经验3-5年 本科,“技术提升，福利，文化氛围良好”,Java ,[关山]
北京尖峰武汉分公司,运维工程师,6k-9k,"数据服务,其他 不需要融资 50-150人",经验1-3年 本科,“专业技能培训，发展空间大，福利待遇好。”,Shell Linux ,[流芳]
北京尖峰武汉分公司,PHP工程师,8k-16k,"数据服务,其他 不需要融资 50-150人",经验1-3年 本科,“发展空间大”,软件开发 ,[流芳]
小牛乐动,java开发工程师,10k-15k,游戏 天使轮 15-50人,经验3-5年 大专,“五险一金 带薪年假 年终 项目绩效”,游戏 游戏开发 ,[江汉区]
青云,SRE (Site Reliability Engineering),13k-18k·14薪,数据服务 D轮及以上 150-500人,经验1-3年 本科,“六险一金，弹性工作，扁平管理，技术氛围好”,云计算 DevOps/AIOps K8s/Docker ,[东湖新技术开发区]
武汉飞猫环球商贸有限公司,php中级开发工程师,6k-10k,"电商,其他 未融资 150-500人",经验1-3年 本科,“节日物资 带薪年假 五险”,体育 PHP 后端 软件开发 ,[江夏区]
普罗格集成,WMS/TMS产品经理,8k-16k,物流丨运输 C轮 150-500人,经验3-5年 本科,“办公环境优异，入职缴纳五险一金，周末双休”,物流产品 ,[硚口区]
易佰网络科技,bi工程师,10k-15k,"电商,移动互联网 B轮 2000人以上",经验3-5年 本科,“发展前景 团队搭建”,电商 数仓建模 ETL 数据挖掘 数据库开发 ,[白沙洲]
中庆集团,java开发工程师,8k-16k,"教育,人工智能 未融资 150-500人",经验3-5年 本科,“五险一金 饭补 弹性工作制 带薪年假”,Java ,[关山]
中庆集团,java开发工程师,8k-16k,"教育,人工智能 未融资 150-500人",经验1-3年 本科,“餐补+五险一金+年终奖+双休+体检等”,后端 ,[关山]
易仓,PHP工程师,7k-12k,"移动互联网,电商 A轮 150-500人",经验3-5年 本科,“五险一金、员工旅游、专业培训、年终奖金”,工具软件 电商 Linux/Unix ERP PHP JS ,[关山]
优保联,测试工程师(武汉),4k-8k,"移动互联网,企业服务 A轮 50-150人",经验应届毕业生 本科,“五险一金”,Web测试 功能测试 ,[洪山区]
微派,架构师,20k-35k,社交 B轮 150-500人,经验5-10年 本科,“高额年终奖 6亿用户”,移动互联网 系统架构 ,[东湖新技术开发区]
安徽省刀锋网络科技有限公司,PHP微服务架构师,20k-30k,"移动互联网,游戏 B轮 500-2000人",经验5-10年 本科,“氛围好”,游戏 社交 服务器端 后端 ,[东湖新技术开发区]
仟吉集团总部,java开发工程师,10k-15k·13薪,消费生活 不需要融资 2000人以上,经验5-10年 本科,“五险一金，带薪年假，法定假日，节日福利”,Java MySQL ,[江汉区]
轻度科技,全栈工程师,8k-13k,"人工智能,软件开发 不需要融资 50-150人",经验不限 本科,“海外平台、大神带教、五险一金、年度旅游、双休”,移动互联网 视频 Node.js 全栈 服务器端 ,[洪山区]
优保联,bi工程师,15k-18k,"移动互联网,企业服务 A轮 50-150人",经验应届毕业生 本科,“弹性工作 五险一金”,数据仓库 数据库开发 elasticsearch ,[洪山区]
抖盟,python开发工程师,8k-16k,"数据服务,社交 未融资 50-150人",经验3-5年 本科,“公司大，上班环境好”,Python ,[硚口区]
小米,java开发工程师-MIoT,13k-26k,硬件 D轮及以上 2000人以上,经验不限 本科,"“大平台,团队氛围,发展空间”",Java GO Linux/Unix ,[光谷]
小米,java开发工程师-客服,20k-35k·14薪,硬件 D轮及以上 2000人以上,经验5-10年 本科,"“大平台,团队氛围,发展空间”",Java MySQL ,[东湖新技术开发区]
武汉睿之航科技有限公司,java工程师,8k-12k·13薪,"硬件,消费生活 未融资 150-500人",经验不限 本科,“13薪”,Java ,[洪山区]
上海同望,Delphi工程师,4k-8k·13薪,"移动互联网,数据服务 不需要融资 50-150人",经验不限 本科,“季度奖，年终奖，年度旅游，双休，弹性工作”,Delphi 软件开发 ,[洪山区]
上海同望,Java开发工程师,4k-8k,"移动互联网,数据服务 不需要融资 50-150人",经验1-3年 大专,"“年度旅游,周末双休,年终奖，弹性工作”",移动互联网 通信/网络设备 Java 数据库 软件开发 ,[洪山区]
千流网络,c++开发工程师,8k-15k,"数据服务,软件开发 未融资 少于15人",经验1-3年 本科,“五险一金，奖金”,C++ 后端 游戏开发 ,[徐东]
百旺金赋,java开发经理,15k-20k,"移动互联网,其他 不需要融资 150-500人",经验5-10年 本科,"“福利齐全,主流技术,团队氛围强”",移动互联网 企业服务 系统架构 移动开发 Java ,[东湖新技术开发区]
明源云,高级.NET开发工程师,15k-25k,"移动互联网,企业服务 上市公司 2000人以上",经验3-5年 大专,“六险一金 技术氛围 年度旅游 免费体检”,旅游 信息安全 C#/.NET Java PHP ,[洪山区]
明源云,.NET架构师,20k-35k,"移动互联网,企业服务 上市公司 2000人以上",经验5-10年 本科,“挑战性的工作内容 扁平管理 开放文化”,C#/.NET ,[洪山区]
酷犬数据,java高级开发工程师,12k-18k,"数据服务,移动互联网 天使轮 15-50人",经验5-10年 本科,“ai运动科技公司”,教育 大数据 服务器端 Java 平台 ,[洪山区]
译码当先,java开发工程师,10k-18k,不限 未融资 150-500人,经验3-5年 本科,“团队年轻 完善的晋升制度”,后端 分布式 ,[硚口区]
译码当先,架构师java,16k-20k,不限 未融资 150-500人,经验5-10年 本科,“团队年轻 完善的晋升制度”,分布式 后端 ,[硚口区]
东云睿连,数据库系统工程师,10k-18k,"人工智能,软件开发 不需要融资 15-50人",经验1-3年 本科,“五险一金 年终奖金 弹性工作”,Java MySQL ,[流芳]
融智盛维,Java资深工程师,15k-30k,"文娱丨内容,电商 不需要融资 50-150人",经验5-10年 本科,“福利好 发展平台大”,后端 Java 数据库 ,[江夏区]
融智盛维,java开发工程师,10k-16k,"文娱丨内容,电商 不需要融资 50-150人",经验3-5年 本科,“福利好 发展平台大”,后端 Java 数据库 ,[江夏区]
楚匠网络,运维工程师,8k-15k,软件开发 未融资 15-50人,经验3-5年 大专,"“成长空间大,薪资有竞争力”",Linux Shell Python 配置管理 ,[常青]
楚匠网络,java高级开发工程师,12k-20k,软件开发 未融资 15-50人,经验3-5年 大专,"“发展空间大,薪资有竞争力”",大数据 移动互联网 后端 服务器端 平台 分布式 ,[常青]
欣克信息技术,node.js后端,5k-10k,"移动互联网,硬件 未融资 15-50人",经验3-5年 不限,"“项目棒,创业公司6人技术研发团队扁平管理”",大数据 汽车 后端 平台 全栈 ,[光谷]
顶点软件,软件实施工程师,5k-8k,"移动互联网,企业服务 上市公司 500-2000人",经验1-3年 本科,"“项目年奖金,出差补贴高,五险一金,旅游、体检”",ERP 实施 ,[关山]
烽火科技·虹旭信息技术有限公司,技术支持工程师,4k-8k,"信息安全,数据服务 不需要融资 150-500人",经验应届毕业生 本科,“央企平台、免费班车、五险一金、补充医疗等”,运维 IT支持 ,[江夏区]
武汉夜莺科技有限公司,高级Python后端开发工程师,21k-26k,企业服务 A轮 50-150人,经验3-5年 本科,“核心部门 发展前景大 涨薪快 工作氛围好”,企业服务 工具软件 Node.js 全栈 网络优化 ,[关山]
途虎养车网,数据平台工程师,15k-30k·14薪,汽车丨出行 D轮及以上 2000人以上,经验不限 本科,“团队稳定，有发展前景”,数据库开发 ,[流芳]
途虎养车网,高级Java开发工程师,15k-30k,汽车丨出行 D轮及以上 2000人以上,经验5-10年 本科,“汽车、新零售、腾讯投资、独角兽”,汽车 本地生活 后端 平台 分布式 架构师 ,[流芳]
回盛生物,java开发工程师,10k-20k,消费生活 C轮 500-2000人,经验1-3年 本科,“入职即购五险一金。”,Java MySQL Scala ,[东西湖区]
双可科技,java开发工程师,7k-13k,"移动互联网,数据服务 未融资 50-150人",经验3-5年 本科,“五险一金、双休、带薪年假”,后端 ,[东湖新技术开发区]
双可科技,GIS开发工程师,9k-15k,"移动互联网,数据服务 未融资 50-150人",经验3-5年 本科,“五险一金、双休、带薪年假”,后端 ,[东湖新技术开发区]
洪山区福瑞和教育培训学校,php工程师,6k-11k,教育 未融资 15-50人,经验3-5年 本科,“发展前景光明，福利待遇优厚”,教育 PHP 后端 ,[洪山区]
皮皮pipi,高级java开发工程师,12k-20k,"游戏,社交 不需要融资 50-150人",经验3-5年 大专,“氛围好，团队成员年轻，技术大牛”,游戏 社交 Java 分布式 ,[流芳]
皮皮pipi,运维工程师,10k-15k·13薪,"游戏,社交 不需要融资 50-150人",经验3-5年 大专,“扁平化管理”,K8s/Docker Python MongoDB MySQL ,[流芳]
小马快修,后端工程师,10k-15k,"移动互联网,电商 天使轮 15-50人",经验3-5年 本科,“大平台、团队年轻、领导有颜有品”,电商 Java ,[古田]
小马快修,系统架构师,13k-18k,"移动互联网,电商 天使轮 15-50人",经验3-5年 本科,“大平台、领导有颜有品、团队年轻有活力”,电商 高级技术管理 ,[古田]
翌擎智能,运维开发工程师,12k-18k·13薪,"移动互联网,数据服务 A轮 150-500人",经验5-10年 本科,“工作氛围好 成长空间大领导NIce”,K8s/Docker Jenkins Python Ansible ,[东湖新技术开发区]
美丽修行,高级JAVA开发工程师,13k-26k,移动互联网 A轮 150-500人,经验5-10年 本科,“老板nice 福利优”,移动互联网 Java ,[洪山区]
中诚信征信,Java开发工程师,7k-12k·14薪,"数据服务,人工智能 不需要融资 150-500人",经验1-3年 本科,“大数据 产品生命周期 行业龙头”,企业服务 征信 Java MySQL 分布式 ,[中北路]
顶点软件,项目实施工程师,6k-12k,"移动互联网,企业服务 上市公司 500-2000人",经验1-3年 本科,"“项目年奖金,五险一金,旅游、体检”",实施 ,[关山]
中通天鸿,PHP开发工程师,10k-15k,"移动互联网,企业服务 不需要融资 150-500人",经验3-5年 本科,“公司正规 五险一金 补充医疗保险”,PHP MySQL 后端 ,[东湖新技术开发区]
嘉和美康,java开发工程师,8k-15k,"移动互联网,医疗丨健康 C轮 500-2000人",经验不限 本科,“优秀团队”,Java Hadoop ,[街道口]
海致,实施顾问,8k-13k·15薪,"移动互联网,企业服务 C轮 150-500人",经验不限 不限,“福利待遇高，发展前景好”,Linux 数据库 ,[江汉区]
唯理科技,应届毕业生,5k-8k,企业服务 不需要融资 50-150人,经验不限 本科,“周末双休 / 五险一金”,Java C# C C++ ,[流芳]
海致,实施顾问,8k-13k·15薪,"移动互联网,企业服务 C轮 150-500人",经验不限 本科,“发展空间大 扁平化管理 互联网氛围”,数据仓库 数仓建模 数仓架构 数仓工程师 ,[西北湖]
卓志,Java开发—WMS,6k-12k,"电商,物流丨运输 不需要融资 500-2000人",经验1-3年 本科,“五险一金 定期体检 福利完善 氛围轻松”,电商 物流 MySQL Java JS ,[东湖新技术开发区]
卓志,java开发工程师,5k-10k,"电商,物流丨运输 不需要融资 500-2000人",经验1-3年 本科,“五险一金 定期体检 福利完善 氛围轻松”,电商 物流 MySQL Java 后端 ,[东湖新技术开发区]
未有科技,python工程师,10k-18k,人工智能 未融资 50-150人,经验3-5年 本科,“优秀者有期权 扁平化管理”,MySQL Python Hadoop ,[洪山区]
卓讯互动,Java游戏服务端工程师,12k-18k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,“晋升空间 学习机会”,游戏 Java 游戏开发 ,[光谷]
武汉佰钧成技术有限责任公司,软件测试工程师,8k-15k,移动互联网 不需要融资 2000人以上,经验3-5年 本科,“六险一金”,功能测试 性能测试 ,[东西湖区]
原研三品,技术总监/技术合伙人,20k-40k·13薪,"移动互联网,电商 不需要融资 50-150人",经验5-10年 本科,“原始股/股权激励”,工具软件 社交 领导力 高级技术管理 部门管理 创业 ,[钟家村]
沃易智,java开发,6k-10k,"移动互联网,企业服务 A轮 150-500人",经验1-3年 本科,“技术大牛 弹性办公 发展空间大 国际化”,电商 移动互联网 Java 后端 ,[万松]
沃易智,JAVA开发工程师,6k-12k,"移动互联网,企业服务 A轮 150-500人",经验1-3年 本科,“技术大牛 弹性办公 发展空间大”,电商 新零售 Java MySQL ,[万松]
数元网络,Java开发工程师,9k-16k,移动互联网 天使轮 15-50人,经验3-5年 本科,“带薪年假、五险一金、双休、法定节假日”,Java ,[洪山区]
天恒集团,java中级研发,8k-12k,"移动互联网,数据服务 未融资 500-2000人",经验3-5年 本科,“周末双休，五险一金、弹性上班”,Java MySQL ,[洪山区]
