公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
费米科技,实习数据工程师,4k-6k,"移动互联网,数据服务 未融资 少于15人",经验不限 本科,“作为团队重要一员，参与智能分析平台开发运维”,大数据 云计算 SQLServer Python Java 数据挖掘 ,[西山区]
云南腾道科技有限责任公司,Java开发工程师,5k-10k,"移动互联网,消费生活 不需要融资 50-150人",经验1-3年 本科,"“激发潜能,善于穿心,不断突破”",后端 J2EE ,[官渡区]
巨智教育,java开发工程师,6k-12k,"教育,软件开发 未融资 15-50人",经验1-3年 本科,“社保、奖金”,教育 .NET Python MySQL Java ,[盘龙区]
稻熊科技,php开发工程师,7k-10k,电商 未融资 15-50人,经验1-3年 本科,“具有完整、专业开发团队”,PHP ,[西山区]
蜀正信息,java开发工程师,8k-12k,"软件开发,区块链 未融资 15-50人",经验1-3年 大专,“五险 双休”,医疗健康 大数据 Java Node.js MySQL ,[五华区]
费米科技,java开发工程师,6k-9k,"移动互联网,数据服务 未融资 少于15人",经验3-5年 本科,“五险一金”,后端 Linux/Unix ,[西山区]
昆明双宇,Java开发工程师,15k-20k,物流丨运输、汽车丨出行 未融资 15-50人,经验3-5年 本科,“前景好、稳定”,Javascript ,[官渡区]
爱情魔方,java开发工程师,5k-8k,社交、软件开发 未融资 15-50人,经验3-5年 本科,“环境轻松，同事融洽，前景宽广”,Java MySQL ,[盘龙区]
尊友科技,java开发工程师,7k-13k,"企业服务,移动互联网 未融资 15-50人",经验1-3年 大专,“年终奖 周末双休 技术导向团队成长快”,企业服务 后端 J2EE 移动开发 软件开发 ,[盘龙区]
昆明外星人互联网技术有限公司,后台开发工程师,6k-8k,"软件开发,物联网 天使轮 50-150人",经验不限 大专,“年终绩效、工龄奖、餐饮”,Java 后端 ,[西山区]
唯恒基业,前端工程师,4k-8k,移动互联网 未融资 50-150人,经验应届毕业生 本科,“六险一金，带薪年假，周末双休，项目奖金”,移动互联网 Web前端 HTML 前端开发 ,[盘龙区]
唯恒基业,java工程师,4k-8k,移动互联网 未融资 50-150人,经验应届毕业生 本科,“六险一金，带薪年假，周末双休，项目奖金”,移动互联网 Java Javascript HTML/CSS Web前端 ,[盘龙区]
久远银海,软件开发工程师,8k-12k,"移动互联网,硬件 上市公司 2000人以上",经验1-3年 本科,“五险一金节日福利健康体检年终绩效”,医疗健康 移动互联网 Java Javascript 数据库 软件开发 ,[盘龙区]
数思科技,中级java开发工程师,6k-12k,"企业服务,移动互联网 未融资 15-50人",经验1-3年 本科,“五险一金，互联网平台架构学习机会”,Java 搜索 ,[西山区]
航空航天大学创新研究院,JAVA、Nodejs后端工程师 数字经济研究中心,10k-15k,不限 不需要融资 150-500人,经验3-5年 硕士,“事业单位，待遇、环境好、薪资优”,Node.js Java ,[盘龙区]
翡翠王朝,PHP 开发工程师,8k-12k,移动互联网 不需要融资 150-500人,经验3-5年 大专,“晋升空间 氛围好”,PHP MySQL ,[五华区]
昆明软景,Web/App全栈工程师,3k-6k,软件开发 未融资 15-50人,经验不限 大专,“入门级全栈”,Java ,[新迎村]
神谷科技,研发总监,15k-25k·13薪,其他 未融资 500-2000人,经验5-10年 本科,“双休 五险一金 准上市企业”,部门管理 高级技术管理 技术管理 ,[呈贡区]
中山市宇通物流有限公司,测试工程师,5k-10k,其他 A轮 150-500人,经验应届毕业生 不限,“福利待遇好”,信息安全 新零售 传感器 硬件开发 电路调试 电气设计 ,[盘龙区]
锐祺软件,java软件开发工程师,7k-9k,软件开发 不需要融资 15-50人,经验1-3年 本科,“带薪休假”,企业服务 Vue 前端开发 React native ,[五华区]
瑞和锦程科技,服务端开发,7k-14k,"移动互联网,物流丨运输 不需要融资 150-500人",经验3-5年 本科,“福利好，前景好”,Linux/Unix Java MySQL ,[西山区]
翡翠王朝,php开发工程师,6k-10k,移动互联网 不需要融资 150-500人,经验3-5年 大专,“五险，晋升条线明晰”,,[五华区]
数投科技,Java开发工程师,5k-10k,企业服务、数据服务 未融资 少于15人,经验3-5年 本科,“前景发展好。”,Java ,[盘龙区]
云南盟派科技,php后端,3k-5k,电商 不需要融资 50-150人,经验1-3年 大专,“福利待遇好，公司发展前景良好”,移动互联网 后端 Laravel ,[盘龙区]
达内英才,院校合作python人工智能讲师,6k-8k,教育、数据服务 上市公司 2000人以上,经验1-3年 本科,“五险一金  专业培训   绩效奖金”,教育 ,[呈贡区]
维基科技,高级系统集成工程师,8k-12k,"信息安全,软件开发 不需要融资 15-50人",经验3-5年 本科,“五险一金 做五休二 带薪年假 个人进修”,系统集成 ,[盘龙区]
龙马星震,开发技术经理,12k-16k,软件开发 未融资 15-50人,经验5-10年 本科,“月薪12000-16000元+项目提成”,后端 ,[盘龙区]
必搭科技,unity开发工程师,4k-8k,"人工智能,VR丨AR 未融资 15-50人",经验1-3年 不限,“五险一金，高额任务提成，弹性制工作”,Unity3d .NET ,[盘龙区]
中世软件,Java开发工程师,9k-16k,软件开发 未融资 50-150人,经验3-5年 大专,"“五险一金
团建”",信息安全 移动互联网 Java ,[盘龙区]
云南九机科技有限公司,java开发工程师,15k-20k,"移动互联网,电商 不需要融资 2000人以上",经验5-10年 本科,“五险一金、职级体系、年终奖金、项目奖金”,移动互联网 新零售 后端 平台 客户端 ,[五华区]
金隆伟业,java高级开发工程师,10k-12k,"信息安全,硬件 不需要融资 50-150人",经验5-10年 大专,"“年终奖金,六险一金,周末双休,话补”",云计算 Linux/Unix ,[西山区]
房融科技,java高级软件工程师,8k-12k,"移动互联网,企业服务 未融资 15-50人",经验1-3年 不限,"“高薪,双休,氛围好,妹纸多”",J2EE Java ,[盘龙区]
云南红岭云科技股份有限公司,大数据分析工程师,8k-15k,"数据服务,移动互联网 上市公司 50-150人",经验1-3年 本科,“五险一金、职能晋升、法定节假日。”,数据分析 ,[呈贡区]
