公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
新希望六和,高级JAVA工程师,15k-25k,其他 上市公司 2000人以上,经验5-10年 本科,“平台大、待遇好、绩效奖金餐补、定期体检”,移动互联网 Java Python MySQL 数据库 ,[锦江区]
成都质数斯达克科技有限公司,测试工程师,7k-9k,"金融,区块链 B轮 50-150人",经验3-5年 本科,“股权期权，一年两次调薪，年终奖，项目奖金”,金融 功能测试 应用软件测试 客户端 网页 ,[高新区]
上海中软华腾软件系统有限公司,Java开发工程师,10k-20k,"企业服务,金融 上市公司 2000人以上",经验3-5年 本科,“技术含量高，项目稳定。周末加班工资”,后端 Java J2EE 分布式 ,[郫县]
云车桩,推荐算法工程师,20k-40k,物联网 未融资 15-50人,经验3-5年 本科,“负责分析用户行为挖掘”,搜索 算法 广告算法 推荐算法 ,[高新区]
管家婆云,测试开发,7k-10k·13薪,"企业服务,数据服务 不需要融资 500-2000人",经验3-5年 本科,“扁平化管理、13薪、有餐补”,功能测试 移动端 系统软件测试 ,[高新区]
梦思特,服务器开发工程师,15k-20k,"移动互联网,游戏 不需要融资 50-150人",经验3-5年 大专,“团队氛围好；交通便利；福利好；假期多”,Java PHP Python Golang ,[高新区]
安洵信息,linux运维工程师,6k-9k·14薪,信息安全 A轮 150-500人,经验1-3年 大专,“周末双休+年终奖+六险一金+各种福利”,故障排查 Shell Linux ,[郫县]
中电健康云,大数据架构师,20k-40k,"医疗丨健康,信息安全 不需要融资 50-150人",经验5-10年 本科,“国企背景”,大数据 ,[武侯区]
易智瑞,web前端开发工程师,13k-20k,"企业服务,数据服务 未融资 150-500人",经验3-5年 本科,“七险一金、餐补、交通补助、加班少”,Javascript CSS Web前端 Node.js ,[桐梓林]
ZStack,解决方案实习生,4k-6k,"数据服务,信息安全 B轮 150-500人",经验应届毕业生 本科,"“阿里混合云,扁平化,产品化,福利好”",云计算 Linux 解决方案 售前 ,[武侯区]
无敌勇士科技,php开发工程师,10k-20k,移动互联网 未融资 50-150人,经验3-5年 本科,"“五险一金,餐费补贴,交通补贴，带薪年假”",移动互联网 服务器端 Python PHP Golang ,[武侯区]
光合作用,计算机视觉算法工程师,15k-18k,移动互联网 A轮 50-150人,经验不限 硕士,“氛围好、扁平化管理、前景好、”,深度学习 ,[高新区]
青云,web前端工程师,12k-18k,数据服务 D轮及以上 150-500人,经验3-5年 本科,“发展空间大，培训多，薪酬福利完善”,React native HTML Javascript CSS ,[高新区]
秦恒科技,测试工程师,6k-8k·13薪,"信息安全,软件开发 不需要融资 50-150人",经验1-3年 大专,“六险一金 13薪 每年涨薪 半年评级”,自动化测试 接口测试 Web测试 app测试 ,[高新区]
锦程消费金融公司,反欺诈管理岗,7k-14k,金融 未融资 150-500人,经验3-5年 本科,"“公司总部,稳定平台,福利优,年度调薪”",金融 风控 ,[桂溪]
锦程消费金融公司,DevOps运维开发工程师（中高级）,10k-20k,金融 未融资 150-500人,经验5-10年 本科,"“持牌机构，公司总部,稳定平台,福利优”",运维 DevOps ,[高新区]
成都卓杭,机器学习工程师,15k-30k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 硕士,“六险一金 年度旅游 超nice氛围”,游戏 人工智能 机器学习 数据挖掘 ,[高新区]
成都卓杭,大数据开发工程师,15k-25k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,“六险一金 年度旅游 超nice氛围”,游戏 数据挖掘 数据仓库 数据库开发 数据处理 ,[高新区]
佳华物链云,算法工程师（大气建模）,12k-18k,"移动互联网,数据服务 不需要融资 150-500人",经验1-3年 本科,“新基建”,建模 ,[武侯区]
佳华物链云,机器学习算法工程师,16k-30k·13薪,"移动互联网,数据服务 不需要融资 150-500人",经验3-5年 硕士,“新基建”,深度学习 模式识别 ,[武侯区]
三夫科技,测试,4k-8k,软件开发 不需要融资 50-150人,经验1-3年 本科,“周末双休，年假，社保，年终奖”,移动端 功能测试 性能测试 产品测试 ,[成华区]
维塔士,技术美术师,5k-8k,游戏 B轮 500-2000人,经验不限 本科,“外资企业；AAA游戏；英文工作环境”,游戏 移动互联网 Unity3d C/C++ ,[三圣]
维塔士,游戏（资深）开发程序员,7k-14k,游戏 B轮 500-2000人,经验不限 本科,“餐饮补贴 弹性工作 节日福利”,游戏 C++ ,[三圣]
爱奇艺,IT支持工程师,5k-10k·13薪,文娱丨内容 上市公司 2000人以上,经验3-5年 本科,“新项目、大平台”,IT支持 ,[武侯区]
久远银海,前端开发工程师,8k-15k·14薪,"移动互联网,硬件 上市公司 2000人以上",经验1-3年 本科,“五险一金 带薪假期 年终奖”,前端开发 ,[锦江区]
江民,安全测试工程师,10k-20k,信息安全 未融资 50-150人,经验1-3年 本科,“五险一金 节日福利 员工旅游 员工体检”,信息安全 Windows测试 Web测试 ,[高新区]
久远银海,大数据开发工程师（研发中心）,10k-15k,"移动互联网,硬件 上市公司 2000人以上",经验3-5年 本科,“五险一金，年终奖，生日福利”,Oracle Scala Spark Hadoop ,[柳江]
成都网阔,大数据软件自动化工程师,3k-5k,"移动互联网,企业服务 上市公司 150-500人",经验应届毕业生 本科,“高质量实习， 一对一导师。”,测试开发 Windows测试 ,[高新区]
易我科技,c++高级开发工程师,15k-25k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,“新团队、大牛领导、丰厚薪酬”,工具软件 移动互联网 PHP Python ,[石羊]
臻识科技,深度学习算法工程师,15k-25k,移动互联网 A轮 50-150人,经验1-3年 硕士,“员工股权、绩效奖、年终奖、年度旅游、体检”,年底双薪 股票期权 年终分红 定期体检 ,[武侯区]
普渡科技,slam算法工程师,30k-60k,"硬件,其他 B轮 150-500人",经验3-5年 硕士,"“AI机器人,公司大牛多,弹性工作”",人工智能 算法 建模 ,[高新区]
映潮科技,数据分析（建模）,10k-20k,数据服务 未融资 50-150人,经验1-3年 硕士,"“带薪年假,假期福利,年终奖,扁平化管理”",数据挖掘 数据架构 数据分析 ,[高新区]
映潮科技,数据分析师（数据方向）,4k-8k,数据服务 未融资 50-150人,经验1-3年 本科,"“大数据,带薪年假,年终奖,五险一金”",数据库 数据分析 数据运营 ,[高新区]
止观互娱,大数据开发工程师,10k-15k·13薪,"移动互联网,游戏 天使轮 150-500人",经验3-5年 本科,"“多次调薪,团体健身卡,六险一金,婚育礼金”",游戏 大数据 Spark Java ,[高新区]
止观互娱,数据分析师,6k-12k·13薪,"移动互联网,游戏 天使轮 150-500人",经验1-3年 本科,"“多次调薪,团体健身卡,六险一金,婚育礼金”",游戏 大数据 数据分析 ,[高新区]
众信佳科技,linux运维工程师(偏应用运维),8k-11k,人工智能 不需要融资 500-2000人,经验不限 大专,“发展空间”,运维 Linux ,[猛追湾]
众信佳科技,linux应用运维工程师,8k-11k,人工智能 不需要融资 500-2000人,经验1-3年 大专,“发展、晋升”,移动互联网 通信/网络设备 Linux ,[猛追湾]
路行通,高级算法工程师,20k-40k,"移动互联网,消费生活 不需要融资 500-2000人",经验3-5年 本科,“五险一金、员工餐厅、年终奖”,数据挖掘 Python Java 图像算法 ,[高新区]
路行通,大数据运维,20k-40k,"移动互联网,消费生活 不需要融资 500-2000人",经验5-10年 本科,“车联网 新零售 高速发展平台”,年度旅游 岗位晋升 五险一金 弹性工作 ,[高新区]
欢聚堂,爬虫工程师主管,12k-20k·15薪,"移动互联网,电商 不需要融资 150-500人",经验3-5年 本科,“六险一金，13-16薪，周末双休”,移动互联网 Python 爬虫架构 数据采集 ,[武侯区]
药品终端网,测试工程师,8k-10k,"电商,医疗丨健康 C轮 150-500人",经验1-3年 本科,"“弹性时间,期权激励,氛围浓厚,五险一金”",电商 医疗健康 测试 ,[高新区]
小鸡叫叫,测试工程师,10k-15k,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 本科,“周末双休 六险一金 良好氛围 成长发展”,教育 移动互联网 测试 自动化测试 性能测试 ,[高新区]
小鸡叫叫,高级测试工程师,10k-20k,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 不限,“周末双休 六险一金 晋升发展 优质项目”,教育 移动互联网 ,[高新区]
联通大数据,AI测试工程师,10k-15k,数据服务 不需要融资 150-500人,经验3-5年 本科,“周末双休 足额社保公积金 各种补贴福利好”,,[高新区]
爱奇艺,个性化推荐算法,20k-40k,文娱丨内容 上市公司 2000人以上,经验3-5年 本科,"“海量数据,优秀团队,大平台”",推荐 ,[四川大学]
Gridsum 国双,机器学习算法leader,20k-30k·14薪,"数据服务,企业服务 上市公司 500-2000人",经验3-5年 硕士,“人工智能大数据、技术牛人多、绩效奖金”,大数据 深度学习 自然语言处理 ,[高新区]
金采科技,音视频开发工程师,12k-18k,"软件开发,物联网 不需要融资 150-500人",经验3-5年 大专,“弹性工作 周末双休 加班少”,汽车 地图 视频编解码 音频编解码 ,[高新区]
酷家乐,高级测试开发工程师 (MJ002496),13k-18k·15薪,房产家居 D轮及以上 500-2000人,经验1-3年 本科,“工作弹性，空间大”,接口测试 自动化测试 测试开发 ,[高新区]
酷家乐,资深测试开发工程师 (MJ002495),18k-25k·15薪,房产家居 D轮及以上 500-2000人,经验5-10年 本科,“工作弹性，空间大”,接口测试 自动化测试 测试开发 ,[高新区]
四方伟业,数据挖掘工程师,15k-30k,移动互联网 不需要融资 500-2000人,经验3-5年 硕士,"“大平台,氛围好,学习型团队,标杆项目”",Hadoop 数据挖掘 ,[创业路]
四方伟业,web前端工程师,15k-30k,移动互联网 不需要融资 500-2000人,经验5-10年 大专,“公司告诉发展，大数据行业，”,前端开发 HTML5 Javascript CSS ,[创业路]
南天佳信,etl开发工程师,12k-17k·13薪,"金融,其他 上市公司 50-150人",经验5-10年 本科,“年终奖金、定期体检、节日福利、生日福利”,ETL 数据仓库 Python 数据库开发 ,[高新区]
企朋,DBA工程师 (MJ000781),15k-25k,"移动互联网,电商 不需要融资 150-500人",经验3-5年 本科,“免费零食 优秀同事 弹性工作时间”,Shell DBA MySQL Go ,[高新区]
企朋,Golang开发工程师 (MJ000733),15k-30k,"移动互联网,电商 不需要融资 150-500人",经验3-5年 本科,“免费零食 优秀同事 弹性工作时间”,后端 Golang GO Erlang ,[高新区]
码薯,测试,3k-5k,软件开发 未融资 15-50人,经验应届毕业生 大专,“创业型团队、上升空间大”,功能测试 Web测试 app测试 ,[高新区]
慧扬创新,JAVA 后端开发工程师,8k-13k,"医疗丨健康,软件开发 未融资 少于15人",经验3-5年 本科,“办公室环境轻松舒适 晋升机会多”,医疗健康 大数据 Java docker MySQL ,[高新区]
慧扬创新,爬虫工程师,8k-12k,"医疗丨健康,软件开发 未融资 少于15人",经验3-5年 本科,“办公环境轻松舒适 晋升机会多”,医疗健康 大数据 数据仓库 MongoDB Python ,[高新区]
信息技术、软件开发、测试及应用,网络安全讲师,10k-20k,"移动互联网,教育 不需要融资 50-150人",经验1-3年 本科,“五险一金，年底双薪，员工旅游，周末双休”,教育 移动互联网 ,[高新区]
艾迪泰科,测试工程师,8k-15k,其他 不需要融资 150-500人,经验1-3年 本科,“朝阳产业、六险一金、节日福利、弹性工作”,企业服务 大数据 功能测试 ,[武侯区]
快易家房地产营销策划,java开发工程师,8k-15k·14薪,其他 未融资 15-50人,经验3-5年 本科,“项目奖 年终奖 团队氛围好”,房产服务 Java 后端 ,[高新区]
百词斩,商业分析,18k-35k·15薪,教育 D轮及以上 150-500人,经验1-3年 本科,“五险一金，包三餐，弹性工作”,教育 数据分析 SQL ,[高新区]
百词斩,Web前端工程师,15k-30k·15薪,教育 D轮及以上 150-500人,经验1-3年 本科,“五险一金，包三餐，弹性工作”,前端开发 ,[高新区]
精灵云科技,技术经理,15k-25k,移动互联网 A轮 50-150人,经验5-10年 本科,“五险一金、试用期全薪、十三薪、年终奖、”,云计算 大数据 技术管理 系统架构 团队建设 架构师 ,[高新区]
思瑞奇,数据库开发工程师,7k-14k·13薪,"硬件,软件开发 未融资 50-150人",经验3-5年 本科,“业务稳定的基础上公司正不断壮大，管理层”,ETL 数据仓库 数仓工程师 DB2 ,[高新区]
多益网络,游戏开发工程师,20k-40k,"移动互联网,游戏 不需要融资 500-2000人",经验不限 不限,“互联网百强”,游戏 服务器端 客户端 ,[高新区]
91Act,<校>游戏服务器开发工程师,8k-16k·13薪,游戏 不需要融资 50-150人,经验应届毕业生 本科,“业务发展前景好/福利好/没有加班文化”,游戏 C++ ,[高新区]
四方启点,web前端工程师,7k-14k,"移动互联网,数据服务 未融资 150-500人",经验3-5年 本科,“带薪年假、五险一金、定期体检、通讯补助”,HTML5 CSS Javascript Vue ,[高新区]
四方启点,测试工程师,6k-12k,"移动互联网,数据服务 未融资 150-500人",经验3-5年 本科,“带薪年假、五险一金、定期体检、通讯补助”,功能测试 app测试 ,[高新区]
咕咚,SRE,15k-25k,移动互联网 C轮 150-500人,经验5-10年 本科,"“行业标杆,氛围好,团队棒,前景广”",移动互联网 ,[武侯区]
98V,软件运维工程师,8k-12k,"医疗丨健康,软件开发 未融资 15-50人",经验3-5年 本科,“移动医疗 大数据”,医疗健康 大数据 Linux ,[高新区]
云祺科技,WEB研发工程师,5k-10k,"信息安全,数据服务 天使轮 15-50人",经验1-3年 本科,“股票期权年终金五险专业培训旅游下午茶”,云计算 前端开发 HTML5 Javascript ,[高新区]
原霆科技,Java开发工程师,14k-18k,软件开发、物联网 未融资 少于15人,经验3-5年 本科,“周末双休  社会保险”,企业服务 平台 ,[高新区]
洒锦科技,技术合伙人,10k-15k,教育 未融资 15-50人,经验5-10年 本科,“工作时间自由，项目期权”,教育 高级技术管理 系统架构 安全专家 ,[成华区]
贰拾叁,中级golang开发工程师,13k-18k,"数据服务,软件开发 不需要融资 150-500人",经验3-5年 本科,“行业独角兽”,PHP Golang Shell Python ,[高新区]
成都华西公用医疗信息服务有限公司,软件测试工程师,7k-9k·13薪,"移动互联网,医疗丨健康 不需要融资 150-500人",经验1-3年 本科,“实现自我价值 薪酬提升机会 职位晋升机会”,自动化测试 性能测试 Web测试 app测试 ,[高新区]
517旅行网,中高级软件测试,12k-20k·14薪,电商 上市公司 150-500人,经验3-5年 本科,“试用期全薪 地铁周边 年终奖”,电商 功能测试 自动化测试 Web测试 ,[沙湾]
新希望六和,自动化测试工程师,12k-18k,其他 上市公司 2000人以上,经验3-5年 本科,“平台大，创新项目，发展空间广，待遇好”,白盒测试 自动化 ,[柳江]
慧择网,NLP算法工程师,20k-30k·14薪,"移动互联网,电商 上市公司 500-2000人",经验1-3年 硕士,"“高薪,高度授权,高度挑战,高度成长”",电商 分类信息 数据挖掘 ,[高新区]
慧择网,推荐算法工程师 (MJ000111),15k-25k,"移动互联网,电商 上市公司 500-2000人",经验3-5年 本科,“上市公司，六险一金，周末双休，业务前景”,电商 保险 ,[武侯区]
平安科技,11313P-应用运维工程师（成都）,12k-20k,金融 不需要融资 2000人以上,经验3-5年 本科,"“五险一金,绩效奖金,带薪年假,定期体检”",运维 系统运维 Java 应用运维 ,[锦江区]
平安科技,113189-资深JAVA开发工程师,15k-30k,金融 不需要融资 2000人以上,经验5-10年 本科,“五险一金”,云计算 中间件 分布式 ,[柳江]
CLPS,DevOps Engineer,12k-20k·13薪,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“六险一金、年假长、英语环境”,金融 DevOps/AIOps CI/CD ,[高新区]
商汤科技,DevOps开发工程师,15k-30k·15薪,人工智能 C轮 2000人以上,经验3-5年 本科,“AI独角兽；办公环境优；团队氛围nice”,DevOps/AIOps ,[双流县]
笛斯啸文化传媒,测试主管,25k-35k·13薪,软件开发 未融资 15-50人,经验5-10年 本科,“项目奖金”,移动互联网 自动化测试 功能测试 测试开发 性能测试 ,[武侯区]
平安金融壹账通,38315C-高级运维工程师,10k-15k,金融 上市公司 2000人以上,经验3-5年 本科,"“绩效奖金,定期体检,带薪年假”",运维 ,[高新区]
链安科技,安全工程师,13k-26k,"移动互联网,信息安全 A轮 50-150人",经验1-3年 本科,“项目奖、年终奖、评优奖、员工期权等”,信息安全 工具软件 网络安全运维 系统安全运维 病毒分析 网络安全 ,[武侯区]
链安科技,数据挖掘与分析工程师,15k-30k,"移动互联网,信息安全 A轮 50-150人",经验3-5年 本科,“项目奖、年终奖、评优奖、员工期权等”,大数据 工具软件 数据分析 数据挖掘 网络安全 ,[武侯区]
OPPO,高级数据分析师7659,20k-30k,硬件 不需要融资 2000人以上,经验5-10年 本科,"“千万级用户,股票期权”",大数据 移动互联网 数据挖掘 数据架构 ,[高新区]
嗨学网,运维经理,20k-40k,教育 D轮及以上 2000人以上,经验5-10年 本科,"“团队好，领导nice,福利佳”",运维管理 ,[猛追湾]
中科慧源,运维工程师,10k-15k·13薪,"企业服务,数据服务 不需要融资 150-500人",经验5-10年 本科,“晋升空间大，福利待遇好”,运维开发 ,[高新区]
亿铭睿辰,高级java开发工程师,15k-20k·13薪,软件开发 天使轮 50-150人,经验3-5年 本科,“双休 入职五险一金 地铁边 下午茶”,移动互联网 Java 后端 分布式 ,[高新区]
优驰医疗,AI算法工程师,15k-30k,医疗丨健康 不需要融资 15-50人,经验3-5年 本科,“硅谷团队，文化和自由开发氛围”,医疗健康 人工智能 深度学习 图像处理 算法 ,[高新区]
南京迈特望科技股份有限公司,大数据开发工程师,7k-10k,"移动互联网,人工智能 上市公司 500-2000人",经验1-3年 大专,“六险一金 上市公司”,数据仓库 Hive MySQL hbase ,[武侯区]
校园安心付,系统运维工程师,8k-10k,"移动互联网,消费生活 C轮 150-500人",经验3-5年 大专,“六险一金 类比国企 周末双休”,Linux 系统运维 ,[高新区]
北美省钱快报,大数据开发工程师,12k-20k,移动互联网 不需要融资 150-500人,经验3-5年 本科,"“五险一金,周末双休,年底奖金,氛围轻松”",电商 大数据 Java Python ,[高新区]
金熊猫,技术运维工程师,8k-13k,文娱丨内容 不需要融资 150-500人,经验3-5年 本科,“高低温、餐、交、话补等，各类福利及年终奖”,Linux Zabbix/Prometheus MySQL ,[高新区]
维思凡,高级研发工程师,20k-40k,"金融,软件开发 A轮 50-150人",经验3-5年 大专,“福利好 氛围佳”,电商 企业服务 客户端 服务器端 docker 平台 ,[高新区]
维思凡,运维开发工程师,10k-20k,"金融,软件开发 A轮 50-150人",经验3-5年 本科,“福利号，氛围佳”,CDN Docker IT支持 K8s ,[高新区]
中交兴路,测试工程师自动化,8k-15k·13薪,"消费生活,移动互联网 A轮 500-2000人",经验3-5年 本科,“无天花板的发展空间”,性能测试 Web测试 ,[高新区]
万益能源,量化分析工程师,15k-20k·14薪,"企业服务,数据服务 不需要融资 50-150人",经验不限 硕士,“七险一金、节日福利、奖金提成”,算法工程师 数据挖掘 ,[跳伞塔]
万益能源,机器学习工程师,15k-20k·14薪,"企业服务,数据服务 不需要融资 50-150人",经验3-5年 本科,“七险一金、节日福利、奖金提成、年底双薪”,深度学习 ,[跳伞塔]
成都拓尔思,NLP研发工程师,15k-25k·13薪,"信息安全,数据服务 上市公司 150-500人",经验不限 本科,“扁平化管理、技术大牛”,大数据 云计算 深度学习 文本分类 ,[高新区]
知乎,NLP 算法工程师（成都）,15k-30k·14薪,社交 D轮及以上 500-2000人,经验3-5年 本科,"“六险一金,带薪年假”",文本分类 词性标注 句法分析 意图识别 ,[五道口]
万商云集,运维工程师,6k-8k,"移动互联网,电商 上市公司 500-2000人",经验1-3年 本科,“周末双休 互联网上市公司 弹性工作”,企业服务 系统运维 网络运维 系统安全运维 ,[高新区]
JHInno,中高级软件研发工程师,12k-20k,"企业服务,数据服务 不需要融资 50-150人",经验5-10年 本科,"“核心产品,扁平管理,弹性工作,公积金高”",视频 云计算 C++ ,[高新区]
北京天空卫士网络安全,初/中级安全工程师,8k-13k,"信息安全,移动互联网 A轮 150-500人",经验1-3年 本科,“五险一金，股票股权，补充医疗，定期体检等”,信息安全 Python ,[高新区]
恋游科技,游戏TA（技术美术）,20k-30k,"游戏,移动互联网 天使轮 50-150人",经验5-10年 大专,“五险一金 餐补 带薪年假 节日福利”,游戏 3D ,[武侯区]
美源网络,软件测试工程师1,6k-10k,"电商,软件开发 未融资 50-150人",经验3-5年 本科,“五险一金、带薪年假、周末双休、定期团建”,电商 新零售 功能测试 软件测试 自动化测试 测试开发 ,[紫荆]
坎通智能,RUST开发工程师,20k-30k,人工智能 / /,经验3-5年 本科,“底薪+绩效奖金制，福利多多”,Java Python C++ Golang ,[牛王庙]
博睿天下,JAVA工程师,20k-35k,"移动互联网,区块链 未融资 50-150人",经验5-10年 本科,“福利待遇优厚”,Java ,[双流县]
义幻医疗,测试主管,12k-20k·13薪,"移动互联网,医疗丨健康 B轮 50-150人",经验3-5年 本科,“年底双薪，带薪年假，”,自动化测试 ,[高新区]
义幻医疗,运维主管,15k-20k·13薪,"移动互联网,医疗丨健康 B轮 50-150人",经验5-10年 本科,“年底双薪，带薪年假，年度体检”,Shell ,[高新区]
1919酒类直供,中高级数据分析师,12k-20k,消费生活 C轮 2000人以上,经验3-5年 本科,“朝九晚六”,电商 商业 数据分析 BI ,[高新区]
东方闻道,运维开发工程师,8k-12k,"移动互联网,教育 不需要融资 150-500人",经验3-5年 本科,"“加班少,下班早，领导nice”",教育 Zabbix/Prometheus K8s/Docker DevOps/AIOps Python ,[高新区]
万物理想,测试工程师,8k-10k,软件开发 不需要融资 15-50人,经验3-5年 本科,“行业稳定 平台发展空间广阔”,接口测试 Jmeter Selenium ,[武侯区]
网信天成,java开发工程师,10k-15k,"移动互联网,电商 不需要融资 50-150人",经验3-5年 本科,"“周末双休,购买社保,发展空间大,加班调休”",移动互联网 后端 Java 软件开发 ,[高新区]
北京中经惠众科技有限公司,高级金融分析师（企业反欺诈方向）,18k-28k,"金融,企业服务 不需要融资 50-150人",经验5-10年 本科,“全额五险一金 通讯补贴 员工生日 双休”,金融 数据分析 数据挖掘 MySQL ,[高新区]
科大讯飞四川分公司,软件测试工程师,12k-18k,"移动互联网,教育 上市公司 2000人以上",经验5-10年 本科,“发展前景大”,性能测试 功能测试 自动化测试 手机测试 ,[双流县]
智库2861,数据分析师,8k-13k,"数据服务,移动互联网 天使轮 15-50人",经验1-3年 本科,“周末双休 五险一金 绩效奖励 期权奖励”,大数据 Python ETL 数据挖掘 ,[高新区]
完美世界,游戏数据运营,7k-13k,"移动互联网,游戏 上市公司 2000人以上",经验1-3年 本科,“五险一金、带薪休假”,游戏 数据分析 游戏运营 ,[武侯区]
哈工大大数据,大数据分析师,10k-12k,数据服务 未融资 15-50人,经验应届毕业生 本科,“***重点项目，大牛带队，国企背景，项目分红”,大数据 数据挖掘 数据库开发 数据架构 ,[武侯区]
成都米点网络科技有限公司,Web前端开发工程师 前端工程师 Web工程师,6k-12k,"移动互联网,信息安全 不需要融资 少于15人",经验不限 大专,“六险一金 弹性工作 带薪年假”,HTML5 移动端 Web前端 Javascript ,[高新区]
同程旅行,资深测试工程师,16k-22k·16薪,旅游 上市公司 2000人以上,经验5-10年 本科,“技术氛围浓厚，发展空间大，晋升机制完善”,功能测试 自动化测试 白盒测试 ,[锦江区]
宏利金融全球服务中心,Big Data开发工程师,15k-20k,金融 上市公司 150-500人,经验5-10年 本科,“年底双薪，年底绩效奖金，六险一金”,Hadoop Spark ETL ,[高新区]
易宝软件科技（南京）有限公司,python开发工程师,12k-20k,移动互联网 上市公司 150-500人,经验3-5年 本科,"“氛围温馨,周末双休,节日福利，五险一金”",后端 平台 分布式 ,[犀浦]
字节跳动,NewSQL研发工程师-成都,30k-60k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,"“弹性工作,免费三餐,带薪休假,下午茶”",后端开发 ,[武侯区]
字节跳动,对象存储研发工程师-成都,35k-70k,文娱丨内容 C轮 2000人以上,经验不限 本科,"“弹性工作,免费三餐,带薪休假,下午茶”",后端开发 ,[武侯区]
成都肆零肆,网络安全研究员(偏IOT方向),12k-20k,"信息安全,数据服务 未融资 50-150人",经验不限 不限,“五险一金 平台广阔”,C C++ GO Ruby ,[肖家河]
成都肆零肆,大数据处理,6k-10k,"信息安全,数据服务 未融资 50-150人",经验1-3年 不限,"“五险一金,带薪年假,项目提成,周末双休”",大数据 数据运营 ,[肖家河]
无糖信息,数据分析/数据挖掘,7k-9k,"信息安全,数据服务 A轮 50-150人",经验1-3年 本科,“公司平台强大 五险一金 福利待遇好”,数据挖掘 Python ,[高新区]
佳华物链云,后端开发工程师,15k-25k·13薪,"移动互联网,数据服务 不需要融资 150-500人",经验3-5年 本科,“扁平化管理、弹性作息”,Java Golang ,[双流县]
久远银海,数据分析师（数据挖掘工程师 ）(研发中心),10k-15k,"移动互联网,硬件 上市公司 2000人以上",经验3-5年 本科,“五险一金，年终奖，生日福利”,Hadoop 算法 数据挖掘 数据分析 ,[柳江]
小鸡叫叫,Java开发工程师-基础组件方向,15k-25k·14薪,"移动互联网,文娱丨内容 B轮 500-2000人",经验3-5年 本科,“平台发展 周末双休 年终奖金”,Java ,[高新区]
小鸡叫叫,客户端测试工程师,8k-15k·14薪,"移动互联网,文娱丨内容 B轮 500-2000人",经验1-3年 本科,“平台发展 周末双休 年终奖金”,自动化测试 小程序测试 ,[高新区]
爱奇艺,音频算法资深工程师,20k-40k,文娱丨内容 上市公司 2000人以上,经验3-5年 本科,"“优秀团队,核心业务,海量数据”",人工智能 机器学习 算法 ,[四川大学]
美团点评,高级算法工程师,25k-50k,消费生活 上市公司 2000人以上,经验不限 不限,“发展空间大”,算法 ,[高新区]
紫光云数,软件测试工程师,9k-13k·14薪,"企业服务,数据服务 不需要融资 2000人以上",经验3-5年 本科,“五险一金、带薪年假、生日福利、节日福利”,自动化测试 ,[高新区]
美呗,高级算法工程师,20k-30k,移动互联网 B轮 500-2000人,经验5-10年 本科,“互联网发展前景”,语音识别 ,[高新区]
生学教育,数据分析实习生,2k-4k·13薪,"移动互联网,教育 A轮 150-500人",经验应届毕业生 本科,“五险一金、带薪年假、年终奖金、年度体检”,大数据 Hive Java Python MySQL ,[高新区]
美团点评,美团闪购-资深数据仓库开发工程师（成都）,20k-40k,消费生活 上市公司 2000人以上,经验1-3年 本科,“发展空间大”,数据仓库 ,[高新区]
商汤科技,高级golang开发工程师（海外研发中心）,25k-40k·15薪,人工智能 C轮 2000人以上,经验5-10年 本科,“AI独角兽；办公环境优；团队氛围nice”,Golang ,[双流县]
中科大旗软件,数据挖掘算法工程师,10k-18k,"旅游,软件开发 A轮 150-500人",经验3-5年 本科,“福利待遇丰富，发展前景广阔”,大数据 ,[高新区]
中科大旗软件,大数据研发工程师,9k-13k,"旅游,软件开发 A轮 150-500人",经验3-5年 本科,“福利待遇丰富，发展前景广阔”,Hadoop ,[高新区]
紫光云数,软件测试,7k-13k·13薪,"企业服务,数据服务 不需要融资 2000人以上",经验1-3年 本科,“试用期全薪 五险一金 年度体检”,自动化测试 ,[武侯区]
爱奇艺,数据分析师--3006,8k-12k,文娱丨内容 上市公司 2000人以上,经验1-3年 本科,“五险一金”,游戏 ,[高新区]
易热科技,数据运营专员,5k-9k·13薪,"社交,软件开发 未融资 15-50人",经验1-3年 本科,“入职购买六险一金、餐补、交通补贴”,直播 社交 运营 APP推广 ,[双流县]
恩阶魔数据,大数据开发工程师,10k-20k,数据服务 不需要融资 15-50人,经验3-5年 本科,“Hive Hbase Spark Fink Kafka MPP”,Hadoop 搜索 ,[四川大学]
恩阶魔数据,大数据运维工程师,10k-20k,数据服务 不需要融资 15-50人,经验1-3年 本科,“HBase Hive spark impala kudu kafka Flink”,大数据运维 监控 ,[四川大学]
成都拓尔思,人工智能-图像识别工程师,4k-6k,"信息安全,数据服务 上市公司 150-500人",经验应届毕业生 硕士,“发展前景好，福利待遇好”,人脸识别 模式识别 ,[高新区]
成都拓尔思,人工智能-NLP算法工程师,4k-6k,"信息安全,数据服务 上市公司 150-500人",经验应届毕业生 硕士,“发展前景好，福利待遇好”,深度学习 ,[高新区]
