公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
数魔,python开发工程师,8k-13k,"电商,数据服务 天使轮 50-150人",经验1-3年 本科,“双休、项目奖金、五险一金、舒适办公环境”,大数据 数据抓取 爬虫 网络爬虫 爬虫工程师 ,[岳麓区]
凌志软件,python开发工程师,10k-15k·13薪,金融 上市公司 2000人以上,经验3-5年 本科,“周末双休，国休不补班，五险一金”,证券/期货 Python 后端 Shell ,[麓谷]
赢时胜软件,python开发工程师,8k-12k,金融 上市公司 500-2000人,经验3-5年 本科,"“绩效奖金,年终奖金,股权激励”",Python ,[伍家岭]
数魔,高级python工程师,15k-20k·13薪,"电商,数据服务 天使轮 50-150人",经验3-5年 本科,“双休、项目奖金、五险一金、舒适环境”,大数据 电商 数据采集 数据抓取 Python MySQL ,[岳麓区]
逻辑,python,5k-7k,"移动互联网,教育 未融资 15-50人",经验1-3年 大专,“五险，发展空间大，生日福利，年度绩效”,爬虫 ,[望岳]
深信服科技集团,python开发,15k-22k,"信息安全,企业服务 不需要融资 2000人以上",经验1-3年 本科,"“前沿技术,大平台,竞争力薪酬”",信息安全 云计算 Node.js Python 云计算 ,[麓谷]
潭州教育,Java/python/c++讲师（食宿·+五险）,8k-16k,教育 B轮 2000人以上,经验3-5年 本科,“带薪岗前培训 一年多次加薪、晋升”,MySQL 后端 架构师 ,[岳麓区]
旭科,python开发工程师,8k-12k,软件开发 未融资 15-50人,经验3-5年 本科,“大平台 成长空间大 稳定”,Python 数据库 MySQL Shell ,[岳麓区]
潭州教育,python培训讲师+可应届+食宿,8k-15k,教育 B轮 2000人以上,经验不限 大专,“一年多次晋升 专业团队 线上教育”,,[岳麓区]
蜜獾信息,python,10k-15k,移动互联网 不需要融资 150-500人,经验1-3年 本科,“技术氛围一流的牛逼团队”,后端 ,[岳麓区]
思迪信息,Python后端开发,12k-15k,"移动互联网,金融 未融资 500-2000人",经验3-5年 本科,“周末双休、带薪年假”,Python MySQL ,[麓谷]
长沙紫檀数据科技有限公司,Java Python软件工程师,6k-12k,数据服务 不需要融资 15-50人,经验不限 本科,"“周末双休,薪酬待遇优,带薪年假”",大数据 后端 J2EE Java Python ,[望岳]
卡娱网络,python,4k-8k,软件开发 未融资 少于15人,经验不限 大专,“五险一金 周末双休”,爬虫 数据抓取 数据库 ,[雨花区]
九章智云,python开发工程师,8k-15k,数据服务 未融资 少于15人,经验3-5年 本科,“这里高手多 代码规范 技术水平高”,后端 算法 数据采集 ,[岳麓区]
知了课堂,python,5k-10k,教育 不需要融资 15-50人,经验1年以下 大专,“在线教育行业，新媒体。”,爬虫工程师 网络爬虫 python爬虫 爬虫 ,[天心区]
唛集购,python开发,8k-12k,"电商,企业服务 不需要融资 50-150人",经验3-5年 大专,“13薪，双休，五险一金，福利齐全。”,Python 后端 ,[雨花区]
云之翼,Python高级开发工程师,10k-20k,"数据服务,企业服务 不需要融资 50-150人",经验3-5年 大专,“专业培训 岗位晋升”,云计算 大数据 后端 Linux/Unix Python 平台 ,[三一大道]
湖南智圭谷信息技术,Python讲师,8k-15k,教育 / /,经验3-5年 大专,“大小休，五险一金，每月团建”,教育 大数据 全栈 ,[雨花区]
湖南六星教育网络科技有限公司,python讲师,6k-11k,教育 未融资 150-500人,经验1-3年 大专,“公开课讲师，vip讲师”,教育 移动互联网 后端 MySQL 全栈 Python ,[岳麓区]
雨人网安,python爬虫工程师,8k-12k·13薪,"信息安全,数据服务 上市公司 50-150人",经验3-5年 本科,“双休、五险一金、项目奖金、年终奖金”,信息安全 python爬虫 ,[岳麓区]
数魔,python工程师,8k-16k,"电商,数据服务 天使轮 50-150人",经验3-5年 本科,“双休，五险一金，舒适环境，无限空间”,云计算 大数据 Python 数据库 爬虫 数据抓取 ,[麓谷]
航天联盟（北京）,python爬虫,10k-20k,"电商,企业服务 未融资 50-150人",经验3-5年 不限,“良好的晋升空间，管吃管住，年轻同事多”,电商 旅游 爬虫工程师 爬虫架构 网络爬虫 ,[圭塘]
湖南六星教育网络科技有限公司,python讲师,7k-12k,教育 未融资 150-500人,经验3-5年 大专,“晋升：公开课讲师，VIP讲师，团队负责人”,Python python爬虫 后端 全栈 ,[岳麓区]
湖南省零檬信息技术有限公司,PYTHON自动化测试讲师,15k-20k,移动互联网 未融资 15-50人,经验5-10年 本科,“五险一金 年终分红”,测试 自动化 自动化测试 软件测试 ,[麓谷]
广州思迈特,BI实施工程师,8k-15k,"企业服务,数据服务 B轮 150-500人",经验1-3年 本科,“6险一金，扁平管理 ，职位晋升，双休”,企业软件 技术支持 实施 售后 ,[东屯渡]
深圳航天工业技术研究院,自然语言处理工程师,10k-20k,其他 不需要融资 50-150人,经验不限 硕士,“央企；团队技术水平高，氛围好；待遇优越”,大数据 深度学习 ,[岳麓区]
绝味食品,PHP高级开发工程师,12k-24k,"电商,广告营销 上市公司 2000人以上",经验5-10年 本科,“五险一金，双休，包中餐”,PHP Golang Java ,[火星]
绝味食品,服务器运维工程师,10k-20k,"电商,广告营销 上市公司 2000人以上",经验3-5年 本科,“五险一金，双休，包中餐”,CDN Zabbix/Prometheus Python ,[火星]
拓维信息,软件测试工程师,10k-14k·13薪,"移动互联网,教育 上市公司 2000人以上",经验5-10年 本科,“五险一金，定期体检，年终奖金，绩效奖金”,自动化测试 安全测试 ,[岳麓区]
海典软件,JAVA开发资深主管,16k-25k,医疗丨健康 上市公司 150-500人,经验5-10年 本科,“学习型组织，获得快速成长”,电商 分布式 ,[岳麓区]
海典软件,中高级前端开发工程师,12k-20k·13薪,医疗丨健康 上市公司 150-500人,经验3-5年 本科,“B端产业互联网化大势所趋，想象空间巨大”,电商 医疗健康 Vue Node.js ES6 ,[岳麓区]
小算科技,Java,6k-8k,移动互联网 天使轮 150-500人,经验1-3年 大专,“五险一金”,,[天心区]
天河国云,高级java开发工程师,10k-15k,"移动互联网,金融 天使轮 50-150人",经验3-5年 本科,“双休、五险一金”,Java ,[长沙县]
同程旅行,全栈工程师,15k-25k,旅游 上市公司 2000人以上,经验5-10年 本科,“上市公司”,后端 爬虫工程师 前端开发 ,[银盆岭]
凌志软件,测试开发工程师,10k-11k·13薪,金融 上市公司 2000人以上,经验3-5年 本科,“上市公司，年底双薪，国休不补班，周末双休”,金融 自动化测试 ,[麓谷]
竞网,大数据开发工程师,10k-15k,"移动互联网,电商 不需要融资 500-2000人",经验3-5年 本科,“五险一金”,电商 广告营销 Hive ETL Hadoop Spark ,[岳麓区]
竞网,BI开发工程师,8k-15k,"移动互联网,电商 不需要融资 500-2000人",经验1-3年 本科,"“福利待遇好,奖金丰厚,工作氛围好,各种团”",Python Storm Hadoop Hive ,[岳麓区]
天创,PHP高级工程师,15k-25k,"移动互联网,社交 不需要融资 50-150人",经验3-5年 本科,“如能胜任技术总监一职，月薪可达25K”,后端 PHP ,[天心区]
天创,php开发工程师,15k-25k,"移动互联网,社交 不需要融资 50-150人",经验1-3年 本科,“五险一金 年底双薪 带薪休假 出国旅游”,移动互联网 社交 PHP Python MySQL 架构师 ,[坡子街]
土流网,高级数据分析师,10k-15k·13薪,消费生活 C轮 150-500人,经验3-5年 本科,“公司规模大”,数据仓库 数仓建模 MySQL ,[涂家冲]
华锐金融技术,高级测试工程师(J10098),10k-15k,"移动互联网,金融 B轮 150-500人",经验3-5年 本科,“有广阔的发展空间，极强的战斗团队”,测试 性能测试 功能测试 ,[岳麓区]
赢时胜软件,高级DevOps开发工程师,12k-20k,金融 上市公司 500-2000人,经验不限 本科,"“绩效奖金,年终奖金,股权激励”",DevOps ,[伍家岭]
华锐金融技术,自动化测试架构师,21k-33k,"移动互联网,金融 B轮 150-500人",经验5-10年 本科,“五险一金 加班补贴 有战斗力的团队”,企业服务 自动化测试 ,[岳麓区]
联软科技,测试,10k-13k·13薪,信息安全 A轮 500-2000人,经验3-5年 本科,"“带薪年假,月度绩效,股权激励,年度体检”",信息安全 自动化测试 安全测试 ,[咸嘉湖]
宝兰德软件,AI架构师,25k-50k,企业服务 上市公司 150-500人,经验5-10年 硕士,“五险一金，双休，年终奖，生日福利”,移动互联网 大数据 机器学习 人工智能 深度学习 图像处理 ,[岳麓区]
宝兰德软件,ai算法工程师(智能运维),20k-40k,企业服务 上市公司 150-500人,经验3-5年 硕士,“五险一金，双休，年终奖，生日福利”,大数据 移动互联网 架构师 图像处理 人工智能 机器学习 ,[岳麓区]
