公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
汇合,数据库开发工程师,10k-14k·13薪,"企业服务,金融 不需要融资 2000人以上",经验1-3年 本科,“双休，五险一金，年终奖，带薪年假”,DBA ,[江南]
汇合,数据库开发工程师,9k-15k·13薪,"企业服务,金融 不需要融资 2000人以上",经验1-3年 本科,“大佬带队 管理规范 五天七小时”,ETL 数据仓库 ,[江南]
恒天软件,DBA,10k-15k,软件开发 不需要融资 2000人以上,经验1-3年 本科,“六险一金，餐补，年终奖”,技能培训 年底双薪 节日礼物 绩效奖金 ,[西湖区]
上海众岳信息科技有限公司,数据库开发工程师,10k-15k·13薪,其他 不需要融资 50-150人,经验1-3年 本科,“技术团队强大，发展稳定”,ETL Hadoop 数据库开发 ,[滨江区]
信雅达,数据库开发工程师,10k-16k,移动互联网 上市公司 2000人以上,经验3-5年 本科,“节假日福利，五险一金，带薪年假”,Oracle ,[西溪]
米络星科技,DBA (MJ000245),20k-35k·13薪,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“周末双休、五险一金”,DevOps/AIOps Linux DBA MySQL ,[三墩]
神兔网络,DBA,40k-50k·13薪,游戏 不需要融资 150-500人,经验5-10年 大专,“提供三餐、周末双休、园区班车、五险一金”,游戏 ,[西湖区]
上海众岳信息科技有限公司,数据库开发工程师,12k-16k·13薪,其他 不需要融资 50-150人,经验3-5年 本科,“项目稳定，团队技术强，福利佳”,Hadoop Python hbase ,[西湖区]
绿云,DBA数据库管理员,7k-14k,"软件开发,数据服务 B轮 150-500人",经验3-5年 大专,“周末双休、带薪年假、股票期权、午餐补贴”,数据挖掘 数据架构 数据仓库 DBA ,[西湖区]
浙江盘石,DBA,15k-25k,"移动互联网,广告营销 上市公司 2000人以上",经验5-10年 本科,“食堂包吃，五险一金，带薪休假等”,数据库开发 数据库管理员 ,[拱墅区]
观远数据,DBA,20k-30k·15薪,"企业服务,数据服务 B轮 150-500人",经验5-10年 本科,“股票期权；行业大牛；前景棒；高成长”,Oracle Hive 数据仓库 ,[仓前]
网易,资深数据库管理员（DBA）-网易严选,25k-40k,电商 上市公司 2000人以上,经验3-5年 本科,“严选”,节日礼物 技能培训 免费班车 带薪年假 ,[长河]
联保网络,数据库开发工程师,9k-13k,"移动互联网,电商 未融资 50-150人",经验1-3年 本科,“五险一金，带薪年假，岗位晋升”,MySQL Oracle Java ,[拱墅区]
恒天软件,数据库工程师DBA,8k-12k·14薪,软件开发 不需要融资 2000人以上,经验1-3年 本科,“六险一金，弹性工作制”,DBA ,[西溪]
华坤道威,Mysql数据开发工程师,15k-20k,"移动互联网,数据服务 不需要融资 150-500人",经验5-10年 本科,"“大数据,高薪资,五险一金,节日福利”",DBA MySQL ,[余杭区]
邦盛科技,数据库底层开发实习生,4k-6k,信息安全 C轮 500-2000人,经验应届毕业生 本科,“福利多，有转正机会”,数据库开发 ,[文一路]
新数科技,DB2数据库管理员/DB2 DBA,12k-24k,企业服务 A轮 50-150人,经验3-5年 本科,“创新，发展空间，期权”,数据库运维 数据库管理员 DBA ,[宁围]
单创,DBA,15k-30k·16薪,"移动互联网,电商 未融资 500-2000人",经验3-5年 本科,“五险一金 团队氛围好”,电商 移动互联网 MySQL 数据库开发 ,[江干区]
19楼,dba,15k-25k,消费生活 不需要融资 500-2000人,经验3-5年 本科,“地铁口、年度体检、五险一金、生日福利”,MySQL ,[西湖区]
微店,DBA,10k-20k,电商 C轮 500-2000人,经验不限 本科,“核心项目、成长空间”,大数据 Java MySQL ,[西溪]
个推,dba,17k-25k·16薪,移动互联网 上市公司 500-2000人,经验3-5年 本科,“成长大，空间大，数据产品”,K8s/Docker MySQL ,[西湖区]
目睹直播,dba,20k-35k,"移动互联网,企业服务 B轮 150-500人",经验5-10年 本科,“大牛多多，福利待遇好”,MySQL ,[翠苑]
涂鸦智能,DBA,18k-25k,"移动互联网,硬件 C轮 500-2000人",经验3-5年 本科,“行业前景好；技术驱动；团队氛围好”,大数据 智能硬件 运维 数据仓库 数据分析 ,[西湖区]
联龙博通,数据库开发,9k-18k,"移动互联网,电商 D轮及以上 2000人以上",经验1-3年 本科,“五险一金.节日奖金.年终奖.发展前景大”,大数据 互联网金融 Oracle SQLServer ETL MySQL ,[江南]
蚂蚁集团,dba,25k-50k,"金融,移动互联网 B轮 2000人以上",经验5-10年 本科,“13薪+年终奖+期权激励”,运维 Oracle MySQL ,[文三路]
咪咕,dba数据库工程师,16k-20k,"移动互联网,文娱丨内容 不需要融资 2000人以上",经验3-5年 本科,“西溪办公 给力年终 福利优厚”,电商 MySQL ,[西溪]
汇合,数据库开发,8k-15k,"企业服务,金融 不需要融资 2000人以上",经验1-3年 本科,“福利待遇、发展前景”,数据仓库 ,[江南]
上海井胜,数据库开发工程师,10k-18k,数据服务 未融资 500-2000人,经验不限 不限,“项目稳定”,DBA Oracle MySQL ,[浦沿]
微店,DBA工程师,20k-35k,电商 C轮 500-2000人,经验1-3年 本科,“老板nice，氛围好，奖金优厚”,DBA 数据库 ,[西湖区]
东经控股,dba,12k-18k,"移动互联网,其他 不需要融资 500-2000人",经验3-5年 本科,“双休，大牛带队”,移动互联网 MySQL ,[西溪]
长龙航空,dba,10k-20k,消费生活 上市公司 2000人以上,经验3-5年 本科,“五险一金交通住房通讯寒暑补贴全勤奖955”,Oracle MySQL SQLServer ,[萧山区]
微店,dba工程师,10k-20k,电商 C轮 500-2000人,经验应届毕业生 本科,“待遇优厚 技术大牛 氛围nice”,MySQL Java ,[西湖区]
同花顺,dba数据库工程师,15k-30k·15薪,"金融,电商 上市公司 2000人以上",经验不限 本科,“大牛团队，业务前景”,数据库开发 数据库管理员 MySQL Linux ,[西溪]
文德数慧,数据库开发/ETL开发/BI开发工程师,15k-18k,企业服务 不需要融资 150-500人,经验3-5年 本科,“调薪机制 五险一金”,银行 ETL 数据仓库 数据库开发 DBA ,[浦沿]
京东数字科技,分布式数据库开发工程师,30k-60k,金融 上市公司 2000人以上,经验5-10年 本科,“大平台 福利好”,Java 中间件 分布式 数据库 ,[拱墅区]
时空电动,高级DBA开发工程师-互联网出行事业部,15k-25k·14薪,移动互联网 C轮 500-2000人,经验3-5年 大专,“业务前景好 滴滴投资 发展空间大 独角兽”,移动互联网 MySQL ,[翠苑]
金锐软件,数据库开发工程师,10k-18k,金融 不需要融资 150-500人,经验1-3年 本科,“发展前景好”,,[江南]
单创,DBA数据库工程师,15k-30k,"移动互联网,电商 未融资 500-2000人",经验5-10年 本科,“发挥空间大”,电商 DBA MySQL ,[江干区]
挖财,DBA (MJ001219),18k-30k,工具 D轮及以上 500-2000人,经验3-5年 大专,“五险一金 带薪年假 年度旅游 弹性工作”,MySQL ,[高新文教区]
涂鸦智能,DBA 高级工程师,18k-25k,"移动互联网,硬件 C轮 500-2000人",经验3-5年 本科,"“公司氛围好,定期体检,学习空间大”",智能硬件 移动互联网 运维 监控 ,[西湖区]
大搜车,高级DBA 07-01-06,15k-25k,汽车丨出行 D轮及以上 2000人以上,经验3-5年 不限,“扁平化，筹备上市”,DBA ,[余杭区]
华为杭州研究所,图计算/图数据库开发工程师,35k-45k·16薪,"移动互联网,数据服务 不需要融资 2000人以上",经验5-10年 本科,“图数据/图计算领域，业务发展迅猛”,云计算 大数据 C++ ,[长河]
法本信息,数据库管理员dba,16k-21k,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 大专,“互联网，六险一金，年终奖，法定节假日。”,移动互联网 DBA Oracle MySQL SQLServer ,[长河]
君隆科技,oracle dba,8k-15k,企业服务 不需要融资 50-150人,经验3-5年 本科,“五险一金、带薪年假、节日福利、定期团建”,移动互联网 即时通讯 Oracle DBA MySQL SQLServer ,[和睦]
杭州盈丰软件股份有限公司,数据库开发工程师,5k-10k,"移动互联网,金融 上市公司 150-500人",经验1-3年 本科,“五险一金、定期体检、员工旅游、年终分红”,MySQL 数据挖掘 数据库开发 ,[西湖]
快手,高级Java开发工程师-【电商生态-杭州】,25k-50k·16薪,文娱丨内容 D轮及以上 2000人以上,经验不限 本科,“福利待遇好、发展前景好”,电商 Java ,[西溪]
字节跳动,后端架构师-飞书,30k-60k,文娱丨内容 C轮 2000人以上,经验不限 本科,“六险一金，弹性工作，免费三餐，租房补贴”,后端开发 ,[余杭区]
字节跳动,后端架构师,30k-60k,文娱丨内容 C轮 2000人以上,经验不限 本科,“六险一金，弹性工作，免费三餐，租房补贴”,后端开发 ,[余杭区]
哈啰出行,地图研发工程师（杭州）(J13300),25k-35k,"移动互联网,硬件 D轮及以上 2000人以上",经验3-5年 本科,“年底绩效奖金 五险一金 餐补夜宵”,DBA MySQL Oracle Java ,[西溪]
哈啰出行,算法专家（应用算法-杭州）(J11025),30k-40k,"移动互联网,硬件 D轮及以上 2000人以上",经验3-5年 硕士,“年底绩效奖金 五险一金 餐补夜宵”,建模 推荐 算法 数据挖掘 ,[北山]
启博软件,java开发工程师,10k-16k,"移动互联网,电商 A轮 150-500人",经验1-3年 大专,“平台大 晋升空间大”,Java ,[余杭区]
智康信息,java开发工程师,13k-20k,医疗丨健康 未融资 500-2000人,经验3-5年 本科,“行业前景好”,Java ,[余杭区]
米链科技,Java开发工程师,15k-25k,"人工智能,软件开发 不需要融资 150-500人",经验3-5年 本科,“双休 大牛多 奖金丰厚”,后端 J2EE 中间件 ,[西溪]
瑞成,大数据技术经理,15k-25k·13薪,其他 D轮及以上 150-500人,经验3-5年 本科,“公司平台大 晋升快 福利齐全”,Java MySQL ,[拱墅区]
凡声科技,运维开发工程师,15k-20k·14薪,"移动互联网,金融 B轮 500-2000人",经验3-5年 大专,“五险一金，试用期薪资不打折，节假日福利”,运维开发 ,[拱墅区]
大搜车,java开发工程师,15k-25k,汽车丨出行 D轮及以上 2000人以上,经验3-5年 本科,“独角兽企业”,Java ,[余杭区]
唯小宝,java开发工程师,15k-20k,"移动互联网,电商 不需要融资 150-500人",经验3-5年 大专,“五险一金 带薪年假 双休 入职社保公积金”,电商 新零售 Java MySQL 后端 ,[上城区]
贝安云,应用维护工程师,8k-10k·14薪,"移动互联网,医疗丨健康 未融资 50-150人",经验3-5年 本科,“工作轻松”,医疗健康 ,[西湖区]
个推,高级数据研发工程师,15k-30k,移动互联网 上市公司 500-2000人,经验不限 本科,“16-18薪 大数据A股上市公司”,大数据 云计算 后端 Java 分布式 ,[西湖区]
米链科技,区块链合约开发工程师,15k-30k,"人工智能,软件开发 不需要融资 150-500人",经验1-3年 本科,“技术大牛，项目前景好”,Golang ,[西溪]
武汉佰钧成技术有限责任公司,java,13k-18k,移动互联网 不需要融资 2000人以上,经验1-3年 本科,“项目稳定、团队氛围好”,MySQL ,[余杭区]
老虎集团,java开发工程师,20k-40k,"移动互联网,金融 上市公司 500-2000人",经验1-3年 本科,“周末双休，加班少，六险一金”,互联网金融 证券/期货 服务器端 后端 J2EE Java ,[余杭区]
大连北方驾校,c++开发工程师,10k-15k·14薪,教育、汽车丨出行 未融资 50-150人,经验1-3年 本科,“人工智能公司 丰厚年终奖 十亿下载量的产品”,C++ ,[浦沿]
老虎集团,资深java开发工程师,35k-50k,"移动互联网,金融 上市公司 500-2000人",经验5-10年 本科,“周末双休，加班少，氛围好，六险一金”,企业服务 金融 Java MySQL ,[余杭区]
探迹科技,后台工程师-杭州,18k-35k·14薪,"数据服务,企业服务 B轮 500-2000人",经验3-5年 本科,"“大数据AI,扁平管理,五险一金,期权激励”",大数据 移动互联网 Java Python MySQL ,[余杭区]
滴滴,Java工程师/专家,25k-50k·15薪,汽车丨出行 不需要融资 2000人以上,经验5-10年 本科,“六险一金 免费打车”,Java ,[西湖区]
滴滴,JAVA资深研发/技术专家(J200407012),30k-50k,汽车丨出行 不需要融资 2000人以上,经验5-10年 本科,“六险一金，免费班车”,后端 ,[西湖区]
凌迪数字,php开发工程师,18k-35k,移动互联网 A轮 50-150人,经验3-5年 本科,“五险一金 双休”,工具软件 PHP ,[古墩路]
纳里健康,中级项目经理,8k-16k,医疗丨健康 B轮 150-500人,经验5-10年 不限,"“平台前景佳,职位发展好”",医疗健康 硬件制造 项目管理 ,[开发区]
上海井胜,devops工程师,15k-25k·13薪,数据服务 未融资 500-2000人,经验5-10年 本科,“项目稳定、待遇优厚、升级渠道”,DevOps/AIOps ,[浦沿]
小遛共享,运维工程师,20k-25k·14薪,"移动互联网,硬件 不需要融资 2000人以上",经验3-5年 大专,"“薪资待遇高,工作氛围好”",Shell ,[四季青]
深圳市泛融云计算研究院,golang开发工程师,14k-28k·13薪,"企业服务,数据服务 未融资 50-150人",经验1-3年 本科,“博士团队 前沿行业 福利待遇好 氛围好”,Golang docker MySQL 后端 ,[拱墅区]
全速网络,java开发工程师,12k-18k,"移动互联网,电商 未融资 150-500人",经验3-5年 大专,“发展空间 大平台”,后端 ,[拱墅区]
凌迪数字,php开发工程师,20k-40k,移动互联网 A轮 50-150人,经验3-5年 本科,“五险一金 周末双休 员工活动 福利齐全”,Laravel 后端 ,[古墩路]
码克菠萝,php后端开发工程师,10k-16k,"企业服务,广告营销 未融资 15-50人",经验3-5年 本科,“公司发展前景好，成长空间大，五险一金”,广告营销 企业服务 PHP MySQL ,[湖滨]
码克菠萝,中级php开发工程师,10k-16k,"企业服务,广告营销 未融资 15-50人",经验3-5年 本科,“团队nice，期权奖励”,广告营销 工具软件 PHP MySQL ,[湖滨]
杭州尖兵科技有限公司,中高级java工程师,15k-28k·15薪,金融 B轮 15-50人,经验3-5年 本科,“组织结构扁平化、项目挑战空间大”,电商 Java ,[宁围]
杭州尖兵科技有限公司,中高级Python工程师,13k-18k·15薪,金融 B轮 15-50人,经验3-5年 本科,“项目空间大、资深大佬传帮带”,电商 Python ,[宁围]
拓美互娱科技有限公司,运维工程师,9k-13k·13薪,"移动互联网,游戏 不需要融资 50-150人",经验1-3年 本科,“项目稳，福利全，制度健全，公司氛围好”,游戏 Linux Zabbix/Prometheus MongoDB Git ,[西湖]
威富通科技,Java工程师（杭州）,10k-20k,移动互联网 上市公司 500-2000人,经验3-5年 本科,“上市公司、发展空间大、大牛多”,支付 Java ,[宁围]
首秀科技,java开发工程师,9k-15k·14薪,"移动互联网,社交 A轮 50-150人",经验1-3年 本科,“季度奖金，年度旅游，高并发量产品等”,社交 Java ,[西溪]
杭州志卓科技股份有限公司,java(全日制本科),8k-12k,移动互联网 不需要融资 150-500人,经验1-3年 本科,“双休”,企业服务 移动互联网 ,[西湖区]
杭州志卓科技股份有限公司,java(平台大数据方向),8k-15k,移动互联网 不需要融资 150-500人,经验3-5年 本科,“双休”,移动互联网 企业服务 客户端 平台 ,[文三路]
同花顺,java开发工程师,12k-20k,"金融,电商 上市公司 2000人以上",经验1-3年 本科,“大平台 发展空间大”,互联网金融 Java MySQL 软件开发 ,[西溪]
杭州绝地科技股份有限公司,服务器研发工程师,20k-30k,"移动互联网,游戏 不需要融资 150-500人",经验3-5年 本科,“14薪，试用期全薪，五险一金，双休”,系统架构 架构师 服务器端 C++ ,[余杭区]
信雅达BPO,测试员,6k-8k·13薪,金融 上市公司 2000人以上,经验1-3年 本科,“双休，五险一金，”,功能测试 性能测试 ,[滨江区]
上海众岳信息科技有限公司,java开发工程师,12k-20k·13薪,其他 不需要融资 50-150人,经验3-5年 本科,“大型项目 尊重技术 管理方向”,Java ,[滨江区]
上海众岳信息科技有限公司,资深java开发工程师,20k-30k·13薪,其他 不需要融资 50-150人,经验5-10年 本科,“稳定 加班少 国企项目”,Java ,[滨江区]
邻汇吧,高级php架构师,25k-45k·14薪,企业服务 B轮 150-500人,经验3-5年 本科,“五险一金十点上班，扁平氛围，透明调薪晋升 。”,广告营销 本地生活 PHP ,[仓前]
邻汇吧,中高级php开发工程师,15k-30k·14薪,企业服务 B轮 150-500人,经验3-5年 本科,“五险一金十点上班，扁平氛围，透明调薪晋升 。”,本地生活 广告营销 PHP ,[仓前]
微创软件,java开发工程师,11k-12k,"企业服务,移动互联网 不需要融资 2000人以上",经验1-3年 本科,“六险一金”,汽车 Java 分布式 软件开发 ,[西兴]
云霁科技,Golang开发工程师,10k-20k,企业服务 B轮 50-150人,经验1-3年 本科,"“阿里系创业,互联网氛围,金融云领导”",软件开发 Java ,[余杭区]
云霁科技,java工程师,8k-15k,企业服务 B轮 50-150人,经验1-3年 本科,"“阿里系创业,互联网氛围,金融云领导”",Java ,[余杭区]
达摩网络,高级java开发工程师,15k-25k,"企业服务,消费生活 A轮 150-500人",经验3-5年 本科,"“发展空间大，福利多，周末双休,新零售”",MySQL 分布式 ,[西溪]
达摩网络,Java开发工程师（商城）,10k-17k·13薪,"企业服务,消费生活 A轮 150-500人",经验3-5年 本科,“发展空间大 周末双休”,Java ,[西溪]
金柚网,资深java开发工程师,25k-32k,"移动互联网,企业服务 B轮 500-2000人",经验5-10年 本科,“周末双休 带薪年假”,Java ,[萧山区]
知衣科技,爬虫,14k-25k·13薪,"移动互联网,电商 A轮 50-150人",经验1-3年 本科,“大牛团队 大数据产品”,大数据 工具软件 密码技术 ,[萧山区]
知衣科技,测试,10k-18k·13薪,"移动互联网,电商 A轮 50-150人",经验1-3年 本科,“下午茶、加班调休、敏捷团队”,功能测试 Web测试 app测试 ,[萧山区]
新炬网络,运维开发工程师,15k-30k,"移动互联网,数据服务 未融资 500-2000人",经验3-5年 大专,“有较好的上升空间”,Linux ELK Zabbix/Prometheus Java ,[西兴]
数澜科技,高级数据开发工程师【杭州】,15k-30k,"企业服务,数据服务 A轮 150-500人",经验3-5年 本科,“六险一金、扁平化管理、弹性工作时间”,大数据 数据仓库 Hadoop 数据挖掘 ,[余杭区]
数澜科技,测试专家【杭州】,15k-30k,"企业服务,数据服务 A轮 150-500人",经验5-10年 本科,“团队实力强、大牛多”,大数据 功能测试 性能测试 自动化测试 ,[余杭区]
千讯智能,初级后端工程师,8k-12k,"电商,企业服务 不需要融资 50-150人",经验1-3年 本科,"“蓝海市场,高速成长,五险一金，双休”",Java MySQL 后端 算法 ,[东湖]
千讯智能,初级前端工程师,8k-12k,"电商,企业服务 不需要融资 50-150人",经验1-3年 本科,"“蓝海市场,高速成长,五险一金，双休”",Vue HTML5 ES6 Javascript ,[东湖]
云真信,高级大数据开发工程师,18k-36k,"数据服务,信息安全 A轮 50-150人",经验3-5年 本科,“16-25薪 海量数据 业务发展迅速”,Spark SQLServer Scala 数据架构 ,[西溪]
云真信,大数据研发工程师,12k-24k,"数据服务,信息安全 A轮 50-150人",经验1-3年 本科,“海量数据 全链路数据实践 16-25薪”,Scala Java Hadoop Spark ,[西溪]
工汇,java高级开发工程师,12k-18k,"移动互联网,数据服务 A轮 15-50人",经验3-5年 大专,“大小周 全勤奖 餐补”,大数据 Java MySQL Node.js ,[宁围]
数金在线,高级java开发工程师,20k-25k,"硬件,软件开发 未融资 500-2000人",经验5-10年 本科,“移动产品，福利待遇好”,后端 ,[余杭区]
微创软件,运维工程师,13k-18k,"企业服务,移动互联网 不需要融资 2000人以上",经验3-5年 大专,“大平台、人工智能”,Docker Python K8s Shell ,[宁围]
宏伟数据,java高级工程师,15k-25k,"电商,软件开发 未融资 150-500人",经验3-5年 大专,“五险一金 加班补贴 年底奖金”,电商 Java 后端 分布式 ,[西兴]
宏伟数据,JAVA高级工程师,15k-30k,"电商,软件开发 未融资 150-500人",经验3-5年 大专,“五险一金 加班补贴 年底奖金”,电商 Java 后端 分布式 中间件 ,[西兴]
图尔兹,c++开发工程师,13k-25k·13薪,"企业服务,数据服务 天使轮 15-50人",经验3-5年 本科,“大佬带队，工程师文化团队，广阔发展前景”,工具软件 C++ 数据库 后端 软件开发 ,[拱墅区]
上海睿民,2年及以上Java工程师（银行/金融）,8k-14k·13薪,"移动互联网,其他 上市公司 500-2000人",经验3-5年 本科,“六险一金；节假日福利；弹性工作；上市公司”,金融 Java ,[宁围]
汇合,etl开发工程师,8k-15k·13薪,"企业服务,金融 不需要融资 2000人以上",经验不限 本科,“金融行业，周末双休，法定加班费”,SQLServer ETL 数据仓库 Oracle ,[江南]
海高控股,高级测试开发工程师,15k-20k·14薪,"移动互联网,医疗丨健康 不需要融资 500-2000人",经验3-5年 本科,“大牛团队 阿里系公司 上市公司”,测试开发 ,[滨江区]
信雅达,java开发工程师,9k-16k,移动互联网 上市公司 2000人以上,经验3-5年 本科,"“五险一金,带薪年假,餐补,年终奖”",Java ,[西溪]
