公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
三桥科技,web前端开发工程师,4k-8k,"移动互联网,游戏 未融资 15-50人",经验1年以下 不限,“老板好，不定期员工活动”,移动互联网 Javascript Node.js Web前端 ,[官渡区]
航空航天大学创新研究院,区块链研究员,30k-40k,不限 不需要融资 150-500人,经验3-5年 博士,“云南省事业单位”,Golang Node.js MySQL ,[盘龙区]
优维科技,软件开发工程师,6k-10k,"移动互联网,企业服务 B轮 150-500人",经验3-5年 本科,“高速发展 五险一金 股权激励 腾讯背景”,Python Java C Shell ,[天府广场]
云南金海泰艺术品投资管理股份有限公司,ios开发工程师,8k-12k,"消费生活,区块链 不需要融资 15-50人",经验3-5年 不限,“工作氛围轻松”,IOS ,[官渡区]
云南腾道科技有限责任公司,Android开发工程师,6k-11k,"移动互联网,消费生活 不需要融资 50-150人",经验1-3年 本科,"“突破自己,挑战新事物,晋升空间大,领导优秀”",Android 嵌入式 ,[官渡区]
云南红岭云科技股份有限公司,软件开发项目经理,10k-15k,"数据服务,移动互联网 上市公司 50-150人",经验5-10年 本科,“五险一金、职能晋升、法定节假日。”,高级技术管理 ,[呈贡区]
数智政通,数据开发工程师,8k-16k,数据服务 未融资 15-50人,经验不限 大专,“弹性工作，五险一金”,大数据 ETL 数据仓库 Python ,[西山区]
费米科技,实习数据工程师,4k-6k,"移动互联网,数据服务 未融资 少于15人",经验不限 本科,“作为团队重要一员，参与智能分析平台开发运维”,大数据 云计算 SQLServer Python Java 数据挖掘 ,[西山区]
乐之培优,Web前端开发工程师,5k-8k,教育 未融资 150-500人,经验不限 本科,“五险一金、双休、节日生日福利、年度体检等”,前端开发 Web前端 ,[盘龙区]
中港云天,CTO首席技术官,15K-22K,"移动互联网,企业服务 未融资 50-150人",经验5-10年 不限,"“技术合伙人,股权期权”",Java 系统架构 ,[官渡区]
昆明外星人互联网技术有限公司,后台开发工程师,6k-8k,"软件开发,物联网 天使轮 50-150人",经验不限 大专,“年终绩效、工龄奖、餐饮”,Java 后端 ,[西山区]
昆明外星人互联网技术有限公司,前端开发工程师,8k-14k,"软件开发,物联网 天使轮 50-150人",经验3-5年 大专,“工龄奖、节假日、生日祝福”,移动端 前端开发 Web前端 ,[西山区]
群创科技,软件实施工程师,5k-10k,软件开发、信息安全 未融资 少于15人,经验3-5年 本科,“专门服务于大型政府及国企，潜力巨大！”,系统集成 Java OA ,[盘龙区]
昆明洲创,软件研发工程师,7k-9k,"移动互联网,企业服务 不需要融资 15-50人",经验3-5年 本科,“双休，五险一金，餐补，体检”,Java 服务器端 Hadoop 软件开发 ,[五华区]
神州数码,软件测试工程师,3k-6k,企业服务 上市公司 2000人以上,经验不限 大专,“五险一金+餐补+电脑补 薪资待遇优厚”,性能测试 测试开发 数据库 自动化 ,[西山区]
开屏信息,软件架构师,8k-10k,文化娱乐 / /,经验1-3年 大专,“五险一金、中餐补助、绩效、员工体检”,移动互联网 工具软件 架构师 高级技术管理 ,[五华区]
昆明软景,Web/App全栈工程师,3k-6k,软件开发 未融资 15-50人,经验不限 大专,“入门级全栈”,Java ,[新迎村]
神谷科技,研发总监,15k-25k·13薪,其他 未融资 500-2000人,经验5-10年 本科,“双休 五险一金 准上市企业”,部门管理 高级技术管理 技术管理 ,[呈贡区]
中山市宇通物流有限公司,测试工程师,5k-10k,其他 A轮 150-500人,经验应届毕业生 不限,“福利待遇好”,信息安全 新零售 传感器 硬件开发 电路调试 电气设计 ,[盘龙区]
瑞和锦程科技,服务端开发,7k-14k,"移动互联网,物流丨运输 不需要融资 150-500人",经验3-5年 本科,“福利好，前景好”,Linux/Unix Java MySQL ,[西山区]
足下信息,招聘嵌入式、大数据、VR设计师、物联网工程师,5k-8k,"教育,软件开发 不需要融资 150-500人",经验1-3年 本科,“工作环境好、压力小、有成就感”,大数据 ,[富民县]
昆明诺捷,测试工程师,4k-8k,企业服务 不需要融资 15-50人,经验1-3年 大专,“购五险一金，大厂实习机会，行业风口!”,通信/网络设备 ,[盘龙区]
itpower,android开发工程师,8k-11k,"移动互联网,数据服务 未融资 50-150人",经验1-3年 本科,“五险一金 周末双休”,移动互联网 移动端 Android ,[官渡区]
龙马星震,开发技术经理,12k-16k,软件开发 未融资 15-50人,经验5-10年 本科,“月薪12000-16000元+项目提成”,后端 ,[盘龙区]
龙马星震,app开发工程师,8k-14k,软件开发 未融资 15-50人,经验1-3年 本科,“月薪8000-14000元+项目提成”,移动端 前端开发 ,[盘龙区]
必搭科技,unity开发工程师,4k-8k,"人工智能,VR丨AR 未融资 15-50人",经验1-3年 不限,“五险一金，高额任务提成，弹性制工作”,Unity3d .NET ,[盘龙区]
宏星好运,app开发工程师安卓、ios,8k-12k,"物流丨运输,软件开发 不需要融资 50-150人",经验1-3年 本科,“3年后可转岗从事业务”,电商 物流 Android IOS ,[西山区]
云南金海泰艺术品投资管理股份有限公司,区块链开发工程师,12k-24k,"消费生活,区块链 不需要融资 15-50人",经验3-5年 本科,“工作氛围轻松”,大数据 ,[官渡区]
云南腾道科技有限责任公司,unity 3d高级开发工程师,6k-12k,"移动互联网,消费生活 不需要融资 50-150人",经验1-3年 本科,“公平晋升通道 、社保、生日福利 、”,移动互联网 云计算 3D 渲染 ,[官渡区]
云南红岭云科技股份有限公司,区块链工程师,10k-20k,"数据服务,移动互联网 上市公司 50-150人",经验1-3年 本科,“人工智能；区块链；系统框架”,区块链 系统架构 ,[呈贡区]
云南红岭云科技股份有限公司,AI产品经理,10k-18k,"数据服务,移动互联网 上市公司 50-150人",经验1-3年 本科,“人工智能”,人工智能 ,[呈贡区]
云南红岭云科技股份有限公司,大数据分析工程师,8k-15k,"数据服务,移动互联网 上市公司 50-150人",经验1-3年 本科,“五险一金、职能晋升、法定节假日。”,数据分析 ,[呈贡区]
云南腾道科技有限责任公司,H5(web)前端开发工程师,7k-13k,"移动互联网,消费生活 不需要融资 50-150人",经验3-5年 本科,“晋升空间大、周末双休、社保、绩效奖金”,前端开发 移动端 HTML HTML5 ,[官渡区]
